Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1992,3,2,1,66.7%,4-3,57.1%,38-37,50.7%,0-0,-,0,,,,,,,,,,,,QF (Indian Wells)
1991,9,7,2,77.8%,11-4,73.3%,80-53,60.2%,3-1,75.0%,0,,,,,,,,,,,,W (Singapore)
1990,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,,R32 (Bergen)
1989,1,0,1,0.0%,0-1,0.0%,4-6,40.0%,0-1,0.0%,0,,,,,,,,,,,,R32 (Valkenswaard)
1988,2,1,1,50.0%,2-2,50.0%,18-15,54.5%,0-0,-,0,,,,,,,,,,,,R16 (Lisbon)
1987,23,16,7,69.6%,28-21,57.1%,234-212,52.5%,7-2,77.8%,0,,,,,,,,,,,,F (2x)
1986,3,0,3,0.0%,1-5,16.7%,20-35,36.4%,0-1,0.0%,0,,,,,,,,,,,,R32 (3x)
1985,1,0,1,0.0%,1-2,33.3%,6-15,28.6%,0-0,-,0,,,,,,,,,,,,R64 (Dortmund)
1983,2,1,1,50.0%,2-2,50.0%,17-19,47.2%,0-0,-,0,,,,,,,,,,,,R32 (Sydney)
Career,45,27,18,60.0%,49-42,53.8%,423-404,51.1%,10-5,66.7%,0,,,,,,,,,,,,
