Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
5,Tara Moore [GBR],3,2,60.0%,1,0,1,0.0%,2008,2019,0,,,,,,,,,,
4,Katy Dunne [GBR],1,3,25.0%,0,0,0,-,2016,2018,0,,,,,,,,,,
4,Marina Erakovic [NZL],1,3,25.0%,1,1,0,100.0%,2012,2017,2,0.87,7.1%,4.9%,59.8%,70.9%,43.2%,59.8%,35.0%,58.8%,42.9%
4,Angelique Kerber [GER],1,3,25.0%,2,2,0,100.0%,2008,2016,3,0.75,3.5%,6.2%,59.9%,58.1%,39.6%,50.7%,37.0%,55.6%,58.3%
4,Daniela Hantuchova [SVK],0,4,0.0%,0,0,0,-,2009,2016,3,0.76,8.6%,10.5%,54.5%,66.7%,41.1%,55.0%,34.4%,56.7%,31.3%
4,Ayumi Morita [JPN],2,2,50.0%,2,1,1,50.0%,2011,2013,4,0.99,6.3%,8.8%,55.4%,67.1%,42.5%,56.1%,43.3%,57.6%,46.2%
3,Su Jeong Jang [KOR],1,2,33.3%,0,0,0,-,2016,2018,0,,,,,,,,,,
3,Yanina Wickmayer [BEL],0,3,0.0%,0,0,0,-,2010,2017,3,0.85,6.2%,5.7%,60.3%,59.8%,42.9%,53.1%,39.8%,54.2%,43.8%
3,Melanie Oudin [USA],2,1,66.7%,0,0,0,-,2012,2016,2,1.53,13.4%,3.6%,54.5%,78.7%,52.9%,67.0%,50.4%,50.0%,50.0%
3,Christina Mchale [USA],1,2,33.3%,1,0,1,0.0%,2010,2016,1,0.75,7.3%,9.1%,54.5%,63.3%,40.0%,52.7%,35.5%,66.7%,25.0%
3,Magdalena Rybarikova [SVK],1,2,33.3%,2,0,2,0.0%,2012,2016,2,1.08,4.9%,11.1%,58.3%,67.9%,43.3%,57.6%,45.7%,30.8%,57.9%
3,Kimiko Date Krumm [JPN],1,2,33.3%,0,0,0,-,2010,2013,3,0.83,5.5%,6.0%,56.6%,64.1%,40.5%,53.8%,38.5%,47.6%,50.0%
3,Lourdes Dominguez Lino [ESP],1,2,33.3%,1,0,1,0.0%,2012,2013,0,,,,,,,,,,
3,Anabel Medina Garrigues [ESP],0,3,0.0%,1,0,1,0.0%,2011,2012,3,0.75,3.8%,8.3%,55.1%,59.3%,42.9%,51.9%,35.8%,38.1%,22.2%
3,Jelena Jankovic [SRB],0,3,0.0%,2,0,2,0.0%,2010,2012,3,0.82,9.3%,7.9%,64.8%,61.9%,31.3%,51.1%,40.0%,54.5%,43.8%
