Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2017,2,0,2,0.0%,0-4,0.0%,13-24,35.1%,0-0,-,2,60.0%,11.1%,4.2%,7.6%,58.5%,66.7%,42.9%,56.8%,35.1%,45.2%,0.81,R32 (Nottingham)
2016,9,1,8,11.1%,3-16,15.8%,67-107,38.5%,1-2,33.3%,9,53.6%,23.0%,4.3%,8.2%,56.4%,59.5%,41.3%,51.5%,37.9%,44.8%,0.78,R16 (Rabat)
2015,2,0,2,0.0%,1-4,20.0%,22-28,44.0%,0-0,-,2,73.3%,20.0%,5.6%,12.3%,57.0%,68.6%,37.7%,55.3%,38.1%,46.7%,0.85,R128 (2x)
2014,2,0,2,0.0%,1-2,33.3%,9-16,36.0%,0-0,-,2,-,-,9.1%,8.0%,59.1%,55.8%,36.1%,47.7%,35.8%,42.0%,0.68,R32 (Hobart)
2013,45,22,23,48.9%,52-53,49.5%,504-482,51.1%,3-9,25.0%,37,-,-,6.3%,8.0%,55.6%,68.6%,43.0%,57.2%,42.9%,50.1%,1.00,QF (Guangzhou)
2012,32,16,16,50.0%,37-34,52.1%,357-334,51.7%,4-5,44.4%,30,-,-,5.9%,8.0%,57.4%,69.2%,44.6%,58.7%,42.4%,50.6%,1.03,F (Guangzhou)
2011,8,3,5,37.5%,5-11,31.3%,74-88,45.7%,2-1,66.7%,8,-,-,3.5%,8.5%,55.2%,66.2%,40.3%,54.6%,42.3%,48.6%,0.93,R32 (2x)
2010,6,1,5,16.7%,1-10,9.1%,44-66,40.0%,0-1,0.0%,6,-,-,7.3%,6.2%,64.2%,69.6%,38.4%,58.4%,30.3%,45.7%,0.73,R32 (3x)
2009,1,0,1,0.0%,1-2,33.3%,12-15,44.4%,0-0,-,1,-,-,10.6%,14.9%,59.6%,66.1%,42.1%,56.4%,37.8%,47.7%,0.87,R128 (Wimbledon)
2008,1,0,1,0.0%,1-2,33.3%,11-13,45.8%,0-0,-,0,,,,,,,,,,,,R32 (Luxembourg)
Career,108,43,65,39.8%,102-138,42.5%,1113-1173,48.7%,10-18,35.7%,97,56.9%,21.6%,5.8%,8.2%,56.8%,67.7%,42.7%,56.9%,41.3%,49.2%,0.96,
