Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2013 Wimbledon R16,L vs Kanepi,59.6%,49.1%,4.5%,2/2,2.20,7.1%,52.8%,32.1%,5.7%,2.09,12.5%,80.6%,68.0%,3.2%,2.34,0.0%
2013 Rome R64,W vs Williams,67.7%,69.0%,8.1%,2/3,2.44,2.9%,81.3%,61.5%,9.4%,2.47,0.0%,66.7%,81.3%,8.3%,2.39,7.1%
2013 Australian Open R64,W vs Kvitova,52.8%,61.3%,2.8%,3/1,2.57,1.5%,48.1%,63.2%,0.0%,2.17,3.0%,84.1%,59.5%,9.1%,2.94,0.0%
2012 Olympics R32,L vs Sharapova,59.2%,40.5%,7.0%,1/4,2.52,2.6%,64.9%,45.8%,0.0%,2.62,5.9%,66.7%,33.3%,18.5%,2.44,0.0%
Career (4 matches),,58.2%,55.7%,4.9%,44.4%,2.45,3.3%,57.7%,51.7%,3.0%,2.29,5.3%,76.2%,60.4%,9.5%,2.61,1.1%
