Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2017 Wimbledon R128,L vs Haddad Maia,9,23,0.4,8.2%,20.9%,8,20,0.4,8.2%,20.4%,6.1%,2.0%,1.1,13.6%,12.7%
2016 US Open R128,L vs Broady,31,41,0.8,14.6%,19.2%,25,32,0.8,14.2%,18.2%,8.5%,5.7%,1.5,17.4%,11.7%
2016 Wimbledon R128,L vs Kerber,15,32,0.5,14.4%,30.8%,14,27,0.5,14.7%,28.4%,12.6%,2.1%,2.1,14.4%,6.7%
2016 Roland Garros R128,L vs Petkovic,18,37,0.5,14.4%,29.6%,17,34,0.5,15.6%,31.2%,10.1%,5.5%,0.6,12.0%,19.2%
2015 US Open R128,L vs Vesnina,28,37,0.8,14.7%,19.5%,21,25,0.8,13.5%,16.0%,7.1%,5.8%,0.7,17.4%,23.7%
2015 Wimbledon R128,L vs Rodina,34,45,0.8,20.0%,26.5%,31,35,0.9,20.5%,23.2%,11.9%,7.9%,1.0,7.1%,7.1%
2014 Australian Open R128,L vs Flipkens,12,32,0.4,14.8%,39.5%,10,27,0.4,15.4%,41.5%,,,3.5,17.3%,4.9%
2013 US Open R32,L vs Li,7,30,0.2,5.9%,25.2%,7,25,0.3,7.2%,25.8%,,,1.1,19.3%,17.6%
2013 US Open R64,W vs Garcia,23,21,1.1,17.2%,15.7%,15,19,0.8,13.2%,16.7%,,,0.9,14.9%,17.2%
2013 US Open R128,W vs Dominguez Lino,33,30,1.1,26.0%,23.6%,27,22,1.2,26.0%,21.2%,,,0.5,7.9%,16.5%
2013 Wimbledon R16,L vs Kanepi,27,24,1.1,16.6%,14.7%,18,20,0.9,13.2%,14.7%,,,1.6,17.2%,11.0%
2013 Wimbledon R32,W vs Erakovic,25,20,1.3,14.9%,11.9%,20,18,1.1,14.2%,12.8%,,,2.3,20.2%,8.9%
2013 Wimbledon R64,W vs Duque Marino,13,18,0.7,12.4%,17.1%,12,15,0.8,12.4%,15.5%,,,0.8,10.5%,13.3%
2013 Wimbledon R128,W vs Kirilenko,31,17,1.8,28.2%,15.5%,23,14,1.6,23.7%,14.4%,,,2.0,7.3%,3.6%
2013 Roland Garros R128,L vs Wozniacki,25,39,0.6,22.9%,35.8%,21,33,0.6,22.1%,34.7%,,,1.1,10.1%,9.2%
2013 Australian Open R32,L vs Stephens,11,47,0.2,7.1%,30.1%,11,45,0.2,7.5%,30.6%,,,0.7,14.1%,20.5%
2013 Australian Open R64,W vs Kvitova,25,41,0.6,9.7%,15.8%,17,29,0.6,8.4%,14.3%,,,0.8,16.2%,19.7%
2013 Australian Open R128,W vs Oudin,28,30,0.9,23.7%,25.4%,17,26,0.7,17.5%,26.8%,,,0.4,8.5%,20.3%
2012 US Open R16,L vs Stosur,17,41,0.4,11.8%,28.5%,15,35,0.4,11.7%,27.3%,,,0.8,12.5%,16.7%
2012 US Open R32,W vs Li,23,27,0.9,11.0%,12.9%,14,20,0.7,7.7%,11.0%,,,0.9,14.8%,16.2%
Career (26 matches),,565,784,0.7,15.1%,20.9%,448,641,0.7,14.0%,20.0%,3.2%,1.6%,1.0,14.2%,13.9%
