Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2016 Wimbledon R128,L vs Williams,93.0,98.6,6.5,101.5,94.4,107,86,85.6,5.1,86.0,91.0,95,77
Career (1 matches),,93.0,98.6,6.5,101.5,94.4,107,86,85.6,5.1,86.0,91.0,95,77
