Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2018 s-Hertogenbosch Q1,L vs Blinkova,0.93,0.75,53.9,2.0,9.1%,48.5%,3.1%,50.0%,53.1%,27.6%
2018 Lugano Q1,L vs Kovinic,0.87,0.46,42.6,2.2,0.0%,61.5%,0.0%,50.0%,24.0%,22.7%
2017 Saguenay $60K R32,L vs Honcova,0.79,0.70,54.4,2.9,3.7%,59.3%,4.5%,40.9%,37.5%,50.0%
2017 Florence SC $25K QF,L vs Collins,0.91,0.75,51.0,3.0,5.3%,52.6%,0.0%,45.9%,43.3%,40.0%
2017 Florence SC $25K R16,W vs Moore,1.22,1.26,74.2,6.5,4.3%,51.1%,0.0%,52.3%,42.5%,58.8%
2017 Florence SC $25K R32,W vs Jaksic,1.00,1.30,64.5,2.9,2.9%,50.0%,3.0%,69.7%,60.6%,43.3%
2017 Templeton CA $60K R32,L vs Vickery,0.87,0.72,49.2,2.7,0.0%,51.3%,0.0%,45.7%,42.9%,42.3%
2017 Albuquerque NM $80K R16,L vs Jaksic,0.86,0.62,50.0,2.3,0.0%,65.5%,0.0%,44.0%,29.6%,34.8%
2017 Albuquerque NM $80K R32,W vs Perrin,1.15,1.18,69.2,7.9,3.6%,67.9%,0.0%,66.0%,32.7%,34.7%
2017 Quebec City Q1,L vs Hlavackova,0.90,0.76,68.6,3.1,9.5%,59.5%,10.3%,69.2%,23.7%,37.1%
2017 Montreux $25K QF,L vs Kung,1.11,0.80,63.9,4.9,0.0%,52.0%,2.1%,52.1%,39.5%,29.3%
2017 Montreux $25K R16,W vs Honcova,1.03,1.34,65.7,3.0,6.5%,64.5%,3.4%,58.6%,59.4%,39.3%
2017 Montreux $25K R32,W vs Arcangioli,0.99,1.85,45.7,2.2,3.8%,84.6%,0.0%,61.9%,54.3%,40.6%
2017 Prague $80K R16,W vs Eikeri,1.16,1.25,75.2,2.2,4.9%,46.3%,0.0%,55.3%,56.8%,48.5%
2017 Prague $80K R32,W vs Sramkova,1.08,1.47,41.3,2.0,0.0%,60.6%,3.2%,54.8%,61.3%,53.6%
2017 Gstaad R32,L vs Schnyder,0.99,1.02,100.6,10.3,10.9%,62.5%,0.0%,69.1%,40.3%,30.8%
2017 Darmstadt $25K SF,L vs Kalinina,0.99,0.72,56.1,2.7,17.6%,55.9%,0.0%,46.9%,40.6%,30.0%
2017 Darmstadt $25K R16,W vs Juhaszova,1.17,3.04,31.4,2.1,5.6%,72.2%,14.3%,78.6%,62.5%,66.7%
2017 Darmstadt $25K R32,W vs Alibalic,1.40,3.43,26.3,2.0,16.7%,94.4%,0.0%,47.1%,80.0%,58.8%
2017 Wimbledon Q1,L vs Erakovic,0.94,0.84,61.9,4.0,6.7%,44.4%,7.5%,65.0%,45.8%,35.7%
2018 (2 matches),,0.90,0.63,49.0,2.1,5.1%,54.2%,1.8%,50.0%,40.4%,25.5%
2017 (40 matches),,1.03,1.02,62.9,3.0,5.2%,58.4%,2.7%,56.3%,42.9%,41.9%
2016 (33 matches),,1.03,0.99,60.1,2.6,6.4%,59.5%,2.7%,59.3%,37.7%,40.4%
2015 (24 matches),,1.02,1.15,59.2,2.7,8.9%,63.7%,3.7%,63.7%,40.1%,42.5%
2014 (6 matches),,1.00,0.97,56.9,2.3,7.6%,64.1%,1.4%,55.0%,40.4%,37.5%
Career (137 matches),,1.03,1.04,61.2,2.8,6.4%,59.9%,2.7%,58.7%,41.0%,41.2%
