Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,1,Hard,2,1,1,50.0%,1,1,0,100.0%,2017,2017,Q2,0,,,,,,,,,,
Roland Garros,2,Clay,3,1,2,33.3%,1,0,1,0.0%,2012,2016,Q2,1,0.94,8.4%,3.6%,53.0%,72.7%,41.0%,57.8%,39.7%,70.0%,25.0%
Wimbledon,3,Grass,6,3,3,50.0%,0,0,0,-,2012,2017,R128,1,0.61,3.4%,5.1%,54.2%,56.3%,40.7%,49.2%,30.9%,55.6%,20.0%
US Open,3,Hard,4,1,3,25.0%,0,0,0,-,2012,2016,Q2,3,0.85,5.6%,5.6%,55.6%,48.9%,51.4%,50.0%,42.4%,35.0%,36.8%
Fed Cup,1,,1,0,1,0.0%,0,0,0,-,2009,2009,,0,,,,,,,,,,
Quebec City,7,Hard,15,8,7,53.3%,4,3,1,75.0%,2009,2017,R16,7,0.83,8.5%,4.8%,60.5%,63.1%,41.4%,54.5%,37.9%,58.3%,36.8%
Gstaad,2,Clay,5,3,2,60.0%,2,1,1,50.0%,2016,2017,R16,5,1.06,5.4%,6.8%,56.8%,69.4%,50.9%,61.4%,40.8%,61.1%,48.6%
's Hertogenbosch,2,Grass,4,2,2,50.0%,1,0,1,0.0%,2016,2017,Q2,4,0.97,7.1%,5.6%,68.0%,65.0%,52.3%,61.0%,37.8%,50.0%,32.1%
Rabat,2,Clay,4,1,3,25.0%,0,0,0,-,2016,2017,Q2,3,0.88,2.3%,3.8%,60.4%,55.6%,52.4%,54.3%,40.0%,55.9%,63.2%
Stuttgart,2,Clay,3,1,2,33.3%,1,0,1,0.0%,2010,2017,Q2,3,1.07,4.6%,3.0%,59.7%,68.2%,44.3%,58.6%,44.5%,44.0%,53.6%
Bogota,2,Clay,5,3,2,60.0%,1,1,0,100.0%,2013,2016,QF,5,0.90,6.2%,5.8%,61.6%,67.3%,43.8%,58.3%,37.5%,58.1%,44.8%
