Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
US Open,1,Hard,1,0,1,0.0%,0,0,0,-,2013,2013,Q1,1,0.81,6.1%,8.2%,53.1%,61.5%,39.1%,51.0%,39.6%,28.6%,50.0%
Fed Cup,2,,5,0,5,0.0%,1,0,1,0.0%,2017,2018,,5,0.75,0.5%,5.6%,56.5%,51.9%,35.0%,44.5%,41.5%,54.4%,36.8%
New Haven,3,Hard,4,1,3,25.0%,0,0,0,-,2011,2013,Q2,4,0.69,3.7%,3.2%,55.6%,54.8%,38.6%,47.6%,35.9%,43.3%,58.3%
