Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
15-Jul-1985,Bregenz,Clay,F,,,(1) Ruzici d. (7) Mima Jausovec [SLO],6-2 6-3,,,,,,,,
01-Apr-1985,Seabrook Island,Clay,F,,,(8) Katerina Maleeva [BUL] d. (6) Ruzici,6-3 6-3,,,,,,,,
02-Oct-1983,Detroit,Carpet,F,,,(8) Ruzici d. (7) Kathy Jordan [USA],4-6 6-4 6-2,,,,,,,,
11-Jul-1983,ITF Bastad,Clay,F,,,(1) Ruzici d. Carin Anderholm [SWE],6-2 6-3,,,,,,,,
02-Aug-1982,Indianapolis,Clay,F,,,(1) Ruzici d. (7) Helena Sukova [CZE],6-2 6-0,,,,,,,,
26-Jul-1982,Orange,Clay,F,,,Ruzici d. Leigh Anne Thompson [USA],5-7 6-2 6-2,,,,,,,,
19-Jul-1982,Kitzbuhel,Clay,F,,,Ruzici d. Lea Plchova [TCH],6-2 6-2,,,,,,,,
12-Jul-1982,Monte Carlo,Clay,F,,,(2) Ruzici d. (4) Bonnie Gadusek [USA],6-2 7-6,,,,,,,,
26-May-1980,Roland Garros,Clay,F,,,(1) Chris Evert [USA] d. (8) Ruzici,6-0 6-3,,,,,,,,
29-May-1978,Roland Garros,Clay,F,,,(2) Ruzici d. (1) Mima Jausovec [SLO],6-2 6-2,,,,,,,,
