Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,3,Grass,5,2,3,40.0%,0,0,0,-,1979,1981,QF,0,,,,,,,,,,
Roland Garros,13,Clay,47,35,12,74.5%,5,3,2,60.0%,1973,1987,W,0,,,,,,,,,,
Wimbledon,13,Grass,31,18,13,58.1%,6,5,1,83.3%,1973,1985,QF,0,,,,,,,,,,
US Open,11,Hard,32,21,11,65.6%,3,3,0,100.0%,1974,1985,QF,0,,,,,,,,,,
Fed Cup,8,,21,14,7,66.7%,2,2,0,100.0%,1973,1983,,0,,,,,,,,,,
Hilton Head,9,Clay,23,14,9,60.9%,2,2,0,100.0%,1976,1985,W,0,,,,,,,,,,
Filderstadt,9,Carpet,22,13,9,59.1%,5,4,1,80.0%,1978,1987,SF,0,,,,,,,,,,
Indianapolis,8,Clay,26,19,7,73.1%,5,2,3,40.0%,1974,1983,W,0,,,,,,,,,,
Detroit,8,Carpet,25,18,7,72.0%,5,3,2,60.0%,1974,1983,W,0,,,,,,,,,,
Brighton,8,Carpet,22,15,7,68.2%,2,1,1,50.0%,1978,1985,W,0,,,,,,,,,,
Dallas,8,Carpet,16,7,9,43.8%,4,2,2,50.0%,1974,1985,BR,0,,,,,,,,,,
