Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
1980 Roland Garros F,L vs Evert,10.1%,14.5%,41.7%,14.0%,20.9%,32.4%,61.9%,27.3%,50.0%,4.2%,4.2%,56.5%,50.0%,16.7%,40.0%,-74
Career (1 matches),,10.1%,14.5%,41.7%,14.0%,20.9%,32.4%,61.9%,27.3%,50.0%,4.2%,4.2%,56.5%,50.0%,16.7%,40.0%,-74
