Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2017 Wimbledon R64,L vs Muller,114.8,120.3,5.4,121.8,118.7,134,103,102.9,4.8,97.0,106.5,112,88
2016 US Open R128,L vs Murray,114.6,120.4,5.9,121.9,119.6,129,95,103.5,5.7,106.5,102.0,112,85
2016 Roland Garros R128,L vs Wawrinka,106.7,117.2,6.4,119.5,116.2,127,89,89.2,9.4,93.0,87.0,106,70
2016 Australian Open R32,L vs Wawrinka,109.6,116.8,7.5,,,130,93,99.7,8.5,,,114,85
2016 Australian Open R64,W vs Sock,109.8,119.0,7.1,,,132,89,95.8,7.9,,,118,79
2016 Australian Open R128,W vs Daniel,109.8,118.7,6.9,,,130,90,96.1,9.6,,,119,74
2015 US Open R64,L vs Kohlschreiber,109.5,119.9,8.2,,,134,93,98.0,8.1,,,113,81
2015 Roland Garros R32,L vs Gabashvili,106.0,116.8,10.7,,,128,80,91.8,11.2,,,110,74
2015 Roland Garros R128,W vs Ymer,109.7,118.9,6.8,,,130,93,93.3,9.0,,,108,75
2014 Wimbledon R64,L vs Nadal,111.7,119.8,6.6,,,133,106,100.3,5.6,,,112,84
2013 Roland Garros R64,L vs Fognini,112.0,,,,,131,,,,,,,62
2012 Wimbledon R32,L vs Kohlschreiber,113.2,,,,,132,,,,,,,77
2012 Wimbledon R64,W vs Nadal,117.3,,,,,134,,,,,,,90
2012 Roland Garros R64,L vs Monaco,106.6,,,,,128,,,,,,,74
2011 Roland Garros R32,L vs Chela,114.3,125.4,6.0,,,138,106,97.5,8.2,,,119,79
2011 Roland Garros R64,W vs Melzer,111.8,122.8,7.6,,,134,86,92.5,7.6,,,109,75
2011 Roland Garros R128,W vs Roger Vasselin,114.0,122.6,8.7,,,134,90,97.3,7.1,,,109,75
Career (17 matches),,111.5,120.2,7.1,121.0,118.1,138,80,96.6,7.9,98.3,94.2,119,62
