Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2022 Wimbledon R128,L vs Basilashvili,20% (5/25),80% (4/5),2/5,23% (6/26),0% (0/6),3/4,1/1,3/4,0/0,0/1
2019 Augsburg CH R32,L vs Hassan,20% (2/10),50% (1/2),0/3,30% (3/10),0% (0/3),0/1,0/0,1/1,0/0,1/1
2019 Roland Garros R128,L vs Harris,25% (5/20),80% (4/5),1/7,52% (11/21),27% (3/11),4/4,3/3,0/1,0/0,0/0
2019 Heilbronn CH R64,L vs Otte,22% (2/9),50% (1/2),0/3,75% (6/8),33% (2/6),0/1,0/0,0/1,0/0,0/0
2019 Munich Q2,L vs Maden,50% (4/8),0% (0/4),0/4,63% (5/8),20% (1/5),0/0,0/0,1/1,0/0,0/0
2019 Munich Q1,W vs Gojowczyk,29% (4/14),50% (2/4),0/1,36% (5/14),60% (3/5),2/2,2/2,0/1,1/1,0/0
2019 Murcia CH R16,L vs Coppejans,44% (7/16),71% (5/7),1/5,44% (7/16),29% (2/7),1/4,0/1,2/2,0/0,1/1
2019 Murcia CH R32,W vs Bonzi,33% (5/15),60% (3/5),0/2,47% (7/15),57% (4/7),2/3,2/2,1/2,1/1,1/1
2019 Villena CH R32,W vs Alcaraz,50% (7/14),100% (7/7),2/5,50% (7/14),29% (2/7),4/5,0/1,1/1,0/1,0/0
2019 Phoenix CH R64,L vs Ymer,10% (1/10),100% (1/1),1/3,44% (4/9),25% (1/4),1/1,0/0,2/2,0/0,1/1
2019 Indian Wells CH R16,L vs Edmund,33% (3/9),33% (1/3),0/2,50% (5/10),20% (1/5),0/1,0/0,1/3,0/0,0/1
2019 Indian Wells CH R32,W vs Watanuki,42% (5/12),60% (3/5),1/3,25% (3/12),0% (0/3),1/3,0/1,1/1,0/1,0/0
2019 Marseille Q1,L vs Gerasimov,29% (4/14),75% (3/4),1/4,40% (6/15),17% (1/6),0/2,0/1,0/1,0/0,0/1
2019 Cherbourg CH QF,L vs Darcis,18% (2/11),100% (2/2),1/4,40% (4/10),0% (0/4),1/2,0/0,1/1,0/0,0/0
2019 Cherbourg CH R16,W vs Kolar,33% (4/12),100% (4/4),0/1,8% (1/12),0% (0/1),3/3,1/1,0/0,0/0,0/0
2019 Cherbourg CH R32,W vs Cornut Chauvinc,56% (5/9),80% (4/5),1/1,33% (3/9),67% (2/3),4/4,2/2,0/0,1/1,0/0
2019 Budapest CH R32,L vs Zapata Miralles,27% (3/11),33% (1/3),1/3,40% (4/10),25% (1/4),1/1,0/0,1/1,0/0,0/0
2019 Davis Cup RR,L vs Haase,0% (0/9),- (0/0),0/3,44% (4/9),25% (1/4),0/0,0/0,1/1,0/0,1/1
2019 Rennes CH R16,L vs Paire,20% (2/10),100% (2/2),0/4,40% (4/10),0% (0/4),0/2,0/0,2/2,0/0,0/0
2019 Rennes CH R32,W vs Barrere,25% (4/16),100% (4/4),1/3,29% (4/14),25% (1/4),2/3,0/0,0/0,0/0,0/0
2022 (1 matches),,20.0%,80.0%,40.0%,23.1%,0.0%,75.0%,100.0%,75.0%,-,0.0%
2019 (20 matches),,30.4%,67.1%,17.2%,40.5%,26.0%,60.5%,71.4%,70.8%,60.0%,75.0%
2018 (50 matches),,35.3%,66.4%,22.6%,33.0%,41.1%,79.2%,82.1%,80.0%,82.6%,72.2%
2017 (39 matches),,34.0%,65.3%,19.4%,31.6%,33.8%,81.3%,78.8%,78.9%,91.7%,69.2%
2016 (57 matches),,26.6%,61.6%,14.6%,32.8%,43.0%,83.2%,78.0%,81.8%,77.8%,90.0%
Career (386 matches),,30.6%,64.0%,17.0%,31.7%,37.5%,82.4%,82.8%,78.8%,79.9%,75.9%
