Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2022 Wimbledon R128,L vs Basilashvili,0.85,0.90,49.0,4.6,10.3%,69.2%,2.9%,63.2%,34.9%,36.3%
2019 Augsburg CH R32,L vs Hassan,0.71,0.62,43.2,2.8,-,51.9%,-,77.3%,40.6%,23.3%
2019 Roland Garros R128,L vs Harris,1.09,0.78,43.2,4.0,-,55.9%,-,57.1%,34.5%,27.5%
2019 Heilbronn CH R64,L vs Otte,1.09,0.54,42.1,2.7,-,50.0%,-,50.0%,26.1%,22.7%
2019 Munich Q2,L vs Maden,0.77,0.53,34.9,2.1,3.7%,44.4%,0.0%,60.0%,37.9%,28.6%
2019 Munich Q1,W vs Gojowczyk,1.19,1.14,78.3,3.6,2.0%,62.0%,0.0%,66.0%,39.6%,28.6%
2019 Murcia CH R16,L vs Coppejans,0.91,0.88,62.7,3.4,4.8%,59.7%,3.5%,50.9%,44.6%,40.4%
2019 Murcia CH R32,W vs Bonzi,1.27,1.08,95.9,5.8,5.2%,55.2%,7.5%,62.3%,38.0%,32.7%
2019 Villena CH R32,W vs Alcaraz,0.99,1.18,66.5,16.4,4.3%,58.7%,2.3%,55.8%,51.1%,51.2%
2019 Phoenix CH R64,L vs Ymer,0.78,0.57,34.2,2.2,3.0%,57.6%,10.0%,50.0%,32.3%,34.5%
2019 Indian Wells CH R16,L vs Edmund,0.87,0.73,49.6,2.3,5.7%,48.6%,6.1%,57.6%,32.4%,46.9%
2019 Indian Wells CH R32,W vs Watanuki,1.12,1.19,69.0,3.3,2.4%,50.0%,7.5%,75.0%,47.7%,31.6%
2019 Marseille Q1,L vs Gerasimov,1.04,0.82,63.6,3.4,1.9%,64.2%,0.0%,53.2%,23.8%,42.1%
2019 Cherbourg CH QF,L vs Darcis,1.04,0.72,46.9,2.0,12.5%,56.3%,3.4%,55.2%,29.0%,32.3%
2019 Cherbourg CH R16,W vs Kolar,1.01,1.60,45.8,2.0,3.1%,81.3%,6.9%,65.5%,39.0%,44.4%
2019 Cherbourg CH R32,W vs Cornut Chauvinc,1.16,1.62,47.9,2.8,6.5%,61.3%,6.9%,69.0%,53.3%,44.4%
2019 Budapest CH R32,L vs Zapata Miralles,0.72,0.71,44.0,2.0,9.7%,74.2%,3.6%,50.0%,41.9%,30.8%
2019 Davis Cup RR,L vs Haase,0.82,0.38,36.4,2.0,0.0%,57.1%,0.0%,57.7%,24.0%,14.3%
2019 Rennes CH R16,L vs Paire,1.11,0.74,58.5,3.4,5.6%,50.0%,9.1%,54.5%,30.0%,34.6%
2019 Rennes CH R32,W vs Barrere,1.31,1.17,65.0,5.7,9.6%,73.1%,12.0%,56.0%,34.8%,27.9%
2022 (1 matches),,0.85,0.90,49.0,4.6,10.3%,69.2%,2.9%,63.2%,34.9%,36.3%
2019 (20 matches),,1.01,0.88,56.5,2.9,4.2%,59.0%,4.1%,58.7%,37.3%,34.4%
2018 (50 matches),,1.05,1.12,60.1,3.0,6.2%,64.4%,7.2%,63.4%,37.3%,39.8%
2017 (39 matches),,1.01,1.02,56.1,2.9,5.6%,63.2%,7.0%,63.0%,37.5%,37.1%
2016 (57 matches),,1.02,0.96,54.8,2.9,6.2%,63.2%,8.2%,64.4%,33.3%,35.1%
Career (386 matches),,1.03,1.02,54.1,2.8,5.9%,63.8%,6.2%,63.6%,35.2%,36.4%
