Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2019 Davis Cup Qualifiers RR,L vs Haase,58.7%,33.3%,2.2%,0/1,2.48,31.0%,46.7%,21.4%,3.3%,2.62,48.0%,81.3%,46.2%,0.0%,2.26,5.9%
2018 Moscow R16,L vs Khachanov,61.7%,50.0%,1.2%,1/0,2.12,27.5%,55.2%,46.9%,0.0%,2.02,45.2%,81.8%,55.6%,4.5%,2.29,0.0%
2016 Australian Open R32,L vs Wawrinka,53.8%,44.9%,4.4%,2/2,-,55.0%,46.8%,45.5%,0.0%,-,53.8%,75.0%,44.4%,11.1%,-,55.9%
2016 Auckland QF,L vs Ferrer,69.0%,37.5%,1.7%,1/0,2.42,11.1%,63.2%,50.0%,2.6%,2.34,25.0%,84.2%,18.8%,0.0%,2.48,0.0%
2015 Vienna QF,L vs Monfils,54.3%,46.0%,7.6%,2/5,2.13,22.4%,46.0%,37.9%,6.3%,2.13,24.5%,87.5%,57.1%,12.5%,2.11,16.7%
2015 Vienna R16,W vs Tsonga,59.1%,58.2%,3.2%,1/2,2.41,27.5%,54.1%,54.5%,1.6%,2.31,40.0%,84.6%,63.6%,7.7%,2.60,6.7%
2015 Geneva R16,L vs Wawrinka,65.8%,41.7%,4.1%,2/1,2.09,47.3%,60.5%,39.1%,2.6%,1.92,80.0%,75.8%,44.0%,6.1%,2.30,8.0%
2015 Munich QF,L vs Murray,71.8%,50.0%,11.5%,3/6,1.90,9.0%,62.2%,39.3%,8.9%,1.82,13.2%,84.8%,60.7%,15.2%,2.06,0.0%
2015 Bucharest QF,L vs Garcia Lopez,72.1%,48.4%,2.3%,2/0,-,7.7%,64.6%,51.6%,2.1%,-,11.4%,88.6%,45.2%,2.9%,-,0.0%
2014 Stuttgart R32,W vs Zverev,59.1%,47.3%,2.2%,0/2,2.17,10.3%,56.6%,60.0%,3.8%,2.26,20.7%,78.1%,32.0%,0.0%,2.09,0.0%
2014 Wimbledon R64,L vs Nadal,63.9%,38.5%,5.7%,1/6,2.27,5.1%,64.6%,37.1%,2.1%,2.15,5.9%,69.6%,43.8%,21.7%,2.35,4.5%
2014 Bucharest F,L vs Dimitrov,66.0%,40.0%,7.5%,2/2,1.86,37.7%,54.8%,29.4%,0.0%,1.71,45.5%,85.7%,50.0%,19.0%,2.04,28.6%
2013 Doha R32,L vs Nadal,72.4%,43.6%,3.9%,1/2,2.29,9.0%,76.5%,43.6%,3.9%,2.28,15.8%,72.7%,43.8%,4.5%,2.29,0.0%
2013 Paris R32,L vs Ferrer,72.7%,53.6%,5.2%,2/2,2.56,8.3%,76.7%,42.4%,9.3%,2.74,14.8%,74.2%,69.6%,0.0%,2.33,0.0%
2013 Miami R64,L vs Djokovic,48.9%,56.5%,10.6%,2/3,2.56,16.1%,56.7%,58.8%,6.7%,2.42,38.5%,35.3%,50.0%,17.6%,2.67,0.0%
2012 Wimbledon R64,W vs Nadal,52.5%,47.9%,0.7%,1/0,1.80,26.8%,45.7%,46.5%,1.1%,1.73,43.8%,69.8%,50.0%,0.0%,1.91,2.9%
Career (16 matches),,62.2%,46.3%,4.4%,40.4%,2.17,21.5%,57.7%,44.4%,3.1%,2.11,30.9%,77.4%,49.0%,7.2%,2.24,9.3%
