Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2022 Wimbledon R128,L vs Basilashvili,71% (20/28),44% (4/9),2/7,0/0,40% (4/10),1/4,0/1,58% (7/12),46% (6/13)
2019 Augsburg CH R32,L vs Hassan,100% (7/7),25% (1/4),0/0,0/0,0% (0/3),0/2,0/1,- (0/0),- (0/0)
2019 Roland Garros R128,L vs Harris,72% (13/18),80% (4/5),3/3,0/0,50% (8/16),1/4,0/1,- (0/0),- (0/0)
2019 Heilbronn CH R64,L vs Otte,44% (4/9),50% (1/2),0/0,0/0,43% (3/7),1/3,0/1,- (0/0),- (0/0)
2019 Munich Q2,L vs Maden,100% (4/4),0% (0/4),0/0,0/0,50% (4/8),0/2,0/1,- (0/0),- (0/0)
2019 Munich Q1,W vs Gojowczyk,67% (12/18),25% (2/8),2/3,1/2,78% (7/9),0/1,0/0,- (0/0),- (0/0)
2019 Murcia CH R16,L vs Coppejans,42% (11/26),36% (5/14),1/4,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
2019 Murcia CH R32,W vs Bonzi,60% (12/20),30% (3/10),2/6,1/5,75% (9/12),0/1,0/0,- (0/0),- (0/0)
2019 Villena CH R32,W vs Alcaraz,75% (9/12),100% (7/7),2/4,1/3,38% (3/8),0/1,0/0,- (0/0),- (0/0)
2019 Phoenix CH R64,L vs Ymer,40% (6/15),50% (1/2),0/0,0/0,40% (2/5),1/3,1/2,- (0/0),- (0/0)
2019 Indian Wells CH R16,L vs Edmund,60% (6/10),20% (1/5),0/0,0/0,60% (6/10),2/4,0/1,- (0/0),- (0/0)
2019 Indian Wells CH R32,W vs Watanuki,60% (9/15),50% (3/6),2/4,1/2,40% (2/5),0/0,0/0,69% (9/13),46% (6/13)
2019 Marseille Q1,L vs Gerasimov,56% (10/18),60% (3/5),1/2,0/0,62% (8/13),0/2,0/1,- (0/0),- (0/0)
2019 Cherbourg CH QF,L vs Darcis,60% (6/10),67% (2/3),0/0,0/0,43% (3/7),2/4,2/3,- (0/0),- (0/0)
2019 Cherbourg CH R16,W vs Kolar,79% (11/14),44% (4/9),2/2,1/1,0% (0/1),0/1,0/0,- (0/0),- (0/0)
2019 Cherbourg CH R32,W vs Cornut Chauvinc,67% (8/12),44% (4/9),2/4,1/2,88% (7/8),0/0,0/0,- (0/0),- (0/0)
2019 Budapest CH R32,L vs Zapata Miralles,64% (7/11),9% (1/11),0/0,0/0,57% (4/7),1/3,1/2,- (0/0),- (0/0)
2019 Davis Cup RR,L vs Haase,86% (6/7),- (0/0),0/0,0/0,50% (3/6),0/2,0/1,- (0/0),- (0/0)
2019 Rennes CH R16,L vs Paire,60% (6/10),50% (2/4),0/0,0/0,20% (1/5),0/2,0/1,33% (2/6),40% (2/5)
2019 Rennes CH R32,W vs Barrere,42% (11/26),100% (4/4),2/4,1/1,50% (3/6),0/1,0/0,83% (5/6),33% (2/6)
2022 (1 matches),,71.4%,44.4%,28.6%,-,40.0%,25.0%,0.0%,58.3%,46.2%
2019 (20 matches),,61.0%,41.2%,52.8%,43.8%,53.0%,23.8%,23.5%,64.0%,41.7%
2018 (50 matches),,65.4%,36.3%,54.8%,72.7%,64.8%,52.8%,43.8%,69.7%,43.2%
2017 (39 matches),,63.8%,38.4%,54.3%,52.6%,58.7%,44.8%,42.4%,61.1%,36.8%
2016 (57 matches),,62.0%,38.1%,52.7%,62.5%,68.0%,46.7%,51.5%,67.2%,32.8%
Career (386 matches),,63.8%,37.7%,53.0%,55.9%,62.7%,44.3%,42.0%,65.6%,36.6%
