Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,2,0,2,0.0%,2-5,28.6%,30-40,42.9%,1-1,50.0%,2,71.4%,14.3%,6.0%,3.5%,70.9%,71.6%,37.9%,61.8%,33.2%,47.2%,0.87,R32 (Stockholm)
2020,2,1,1,50.0%,2-2,50.0%,17-20,45.9%,0-0,-,2,77.8%,15.8%,5.7%,4.7%,59.4%,71.4%,55.8%,65.1%,31.5%,47.9%,0.90,
2019,5,1,4,20.0%,5-10,33.3%,62-83,42.8%,2-1,66.7%,5,73.2%,11.3%,6.0%,4.4%,63.2%,67.4%,51.2%,61.4%,29.6%,46.0%,0.77,R16 (Moscow)
2018,6,4,2,66.7%,11-6,64.7%,91-80,53.2%,3-0,100.0%,6,83.5%,20.5%,8.5%,3.5%,66.9%,70.6%,52.1%,64.5%,35.5%,50.6%,1.00,R16 (2x)
2017,7,3,4,42.9%,11-13,45.8%,126-128,49.6%,2-2,50.0%,7,86.5%,12.6%,8.9%,4.2%,61.9%,77.3%,53.5%,68.2%,31.8%,49.9%,1.00,R16 (Moscow)
2016,40,16,24,40.0%,44-61,41.9%,493-547,47.4%,13-9,59.1%,40,80.6%,14.5%,8.1%,3.6%,60.5%,71.8%,51.7%,63.8%,32.8%,48.7%,0.91,SF (Geneva)
2015,50,20,30,40.0%,60-75,44.4%,652-695,48.4%,15-14,51.7%,47,78.1%,17.5%,6.8%,4.9%,56.9%,72.4%,50.1%,62.8%,34.1%,48.8%,0.92,QF (3x)
2014,58,30,28,51.7%,66-74,47.1%,666-726,47.8%,18-9,66.7%,52,78.6%,17.3%,8.4%,3.6%,57.0%,72.4%,49.8%,62.7%,34.8%,49.0%,0.93,W (Winston-Salem)
2013,49,22,27,44.9%,61-67,47.7%,608-632,49.0%,8-12,40.0%,45,78.7%,19.0%,8.9%,4.2%,57.6%,72.7%,49.0%,62.6%,35.4%,49.3%,0.95,W (Bucharest)
2012,39,20,19,51.3%,47-51,48.0%,485-503,49.1%,9-13,40.9%,37,80.8%,16.9%,8.5%,3.8%,58.8%,73.5%,50.2%,63.9%,33.5%,49.3%,0.93,QF (3x)
2011,19,6,13,31.6%,18-32,36.0%,226-273,45.3%,5-8,38.5%,18,73.4%,16.5%,8.3%,4.4%,57.3%,69.5%,46.6%,59.7%,35.2%,47.9%,0.87,R16 (2x)
2010,2,0,2,0.0%,1-5,16.7%,21-33,38.9%,0-0,-,2,74.1%,3.7%,3.9%,4.9%,49.5%,70.6%,46.2%,58.3%,27.3%,44.7%,0.65,R64 (Hamburg)
2009,1,0,1,0.0%,1-2,33.3%,15-18,45.5%,0-1,0.0%,1,75.0%,18.8%,9.1%,2.7%,63.6%,74.3%,40.0%,61.8%,33.0%,47.9%,0.86,R32 (Vienna)
2008,3,1,2,33.3%,3-4,42.9%,30-37,44.8%,1-0,100.0%,3,60.6%,27.3%,3.9%,5.4%,48.5%,68.7%,41.9%,54.9%,38.2%,46.8%,0.85,R16 (Stuttgart)
2007,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-1,0.0%,1,70.0%,18.2%,1.2%,7.0%,52.3%,62.2%,48.8%,55.8%,34.2%,45.7%,0.77,R32 (Auckland)
Career,284,124,160,43.7%,332-409,44.8%,3531-3828,48.0%,77-71,52.0%,268,78.7%,16.8%,8.0%,4.1%,58.4%,72.2%,49.8%,62.9%,34.0%,48.8%,0.92,
