Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2022 Wimbledon R128,L vs Basilashvili,34,46,0.7,10.9%,14.7%,24,40,0.6,8.9%,14.9%,2.6%,6.3%,0.9,15.4%,17.6%
2019 Roland Garros R128,L vs Harris,27,56,0.5,11.4%,23.7%,27,56,0.5,12.4%,25.8%,,,0.8,11.0%,13.1%
2019 Davis Cup RR,L vs Haase,17,30,0.6,17.0%,30.0%,16,27,0.6,18.0%,30.3%,13.5%,3.4%,1.6,19.0%,12.0%
2018 Moscow R16,L vs Khachanov,23,38,0.6,14.6%,24.1%,16,35,0.5,11.8%,25.7%,10.3%,1.5%,0.8,19.0%,24.1%
2017 Wimbledon R64,L vs Muller,74,35,2.1,20.8%,9.8%,49,27,1.8,18.5%,10.2%,10.6%,6.8%,2.6,26.7%,10.4%
2017 Wimbledon R128,W vs Laaksonen,34,40,0.9,13.9%,16.4%,27,32,0.8,12.6%,14.9%,8.4%,2.3%,1.0,12.3%,11.9%
2016 US Open R128,L vs Murray,27,45,0.6,17.6%,29.4%,24,37,0.6,18.5%,28.5%,17.7%,0.8%,1.6,17.6%,11.1%
2016 Wimbledon R128,L vs Querrey,71,48,1.5,18.4%,12.5%,58,39,1.5,17.8%,12.0%,12.0%,4.0%,3.0,21.3%,7.0%
2016 Roland Garros R128,L vs Wawrinka,51,43,1.2,16.3%,13.7%,42,42,1.0,14.5%,14.5%,7.9%,5.9%,1.2,17.9%,14.7%
2016 Australian Open R32,L vs Wawrinka,24,33,0.7,12.7%,17.5%,22,27,0.8,13.8%,16.9%,10.0%,3.1%,2.0,23.8%,12.2%
2016 Australian Open R64,W vs Sock,48,35,1.4,20.8%,15.2%,28,30,0.9,15.6%,16.8%,12.3%,2.8%,1.9,21.6%,11.3%
2016 Australian Open R128,W vs Daniel,92,74,1.2,25.6%,20.6%,64,70,0.9,20.4%,22.3%,14.0%,4.5%,1.5,13.9%,9.5%
2016 Auckland QF,L vs Ferrer,22,29,0.8,19.6%,25.9%,20,28,0.7,19.4%,27.2%,8.7%,6.8%,1.9,17.0%,8.9%
2015 Vienna QF,L vs Monfils,32,25,1.3,17.4%,13.6%,25,21,1.2,16.8%,14.1%,11.4%,5.4%,1.5,22.3%,15.2%
2015 Vienna R16,W vs Tsonga,28,21,1.3,17.4%,13.0%,23,17,1.4,17.3%,12.8%,10.5%,6.8%,0.9,15.5%,17.4%
2015 US Open R64,L vs Kohlschreiber,28,43,0.7,15.9%,24.4%,21,40,0.5,13.4%,25.5%,9.6%,3.2%,2.2,16.5%,7.4%
2015 Wimbledon R64,L vs Andujar,67,47,1.4,23.0%,16.2%,59,43,1.4,22.3%,16.2%,17.4%,3.8%,2.0,15.5%,7.6%
2015 Wimbledon R128,W vs Gulbis,49,27,1.8,20.2%,11.1%,35,17,2.1,17.9%,8.7%,11.7%,2.6%,1.1,17.3%,16.5%
2015 Roland Garros R32,L vs Gabashvili,24,34,0.7,14.4%,20.4%,18,33,0.5,12.0%,22.0%,10.0%,2.0%,1.1,18.6%,17.4%
2015 Roland Garros R128,W vs Ymer,33,45,0.7,18.9%,25.7%,27,41,0.7,16.7%,25.3%,9.9%,6.2%,0.4,7.4%,19.4%
Career (39 matches),,1593,1608,1.0,18.6%,18.8%,1260,1450,0.9,16.8%,19.3%,9.7%,4.2%,1.4,15.9%,11.7%
