Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Karlsruhe R32,L vs Siegemund,22% (2/9),0% (0/2),0/3,58% (7/12),0% (0/7),0/0,0/0,1/2,0/0,1/2
2019 Wimbledon R128,L vs Flipkens,25% (2/8),50% (1/2),0/4,75% (6/8),17% (1/6),0/1,0/0,1/2,0/0,1/2
2019 Prague R32,L vs Siniakova,43% (3/7),33% (1/3),1/6,86% (6/7),0% (0/6),0/1,0/0,1/1,0/0,1/1
2019 Monterrey R16,L vs Flipkens,22% (2/9),50% (1/2),0/3,56% (5/9),20% (1/5),0/1,0/0,2/3,0/0,1/2
2019 Monterrey R32,W vs Dart,78% (7/9),86% (6/7),2/2,25% (2/8),0% (0/2),3/5,1/1,0/0,0/0,0/0
2019 Miami R128,L vs Williams,36% (4/11),100% (4/4),3/5,80% (8/10),25% (2/8),2/4,0/1,1/2,0/0,1/1
2019 Acapulco R32,L vs Babos,45% (9/20),56% (5/9),2/5,50% (10/20),30% (3/10),3/5,1/3,1/1,0/0,0/0
2019 Dubai R32,L vs Kerber,30% (3/10),100% (3/3),1/3,73% (8/11),38% (3/8),2/3,0/3,0/1,0/0,0/1
2019 Dubai R64,W vs Diyas,45% (5/11),100% (5/5),0/2,36% (4/11),25% (1/4),3/3,0/0,0/1,0/0,0/0
2019 Fed Cup RR,W vs Gorgodze,90% (9/10),67% (6/9),1/4,40% (4/10),0% (0/4),4/4,0/0,0/0,0/0,0/0
2019 Fed Cup RR,L vs Sakkari,29% (4/14),75% (3/4),1/4,73% (11/15),55% (6/11),2/2,0/1,0/1,0/0,0/1
2019 Fed Cup RR,L vs Bondar,7% (1/14),100% (1/1),0/3,38% (5/13),40% (2/5),1/1,1/1,1/1,0/0,1/1
2019 Fed Cup RR,L vs Konta,60% (6/10),83% (5/6),3/6,80% (8/10),13% (1/8),1/5,0/2,0/0,0/0,0/0
2019 Australian Open R128,L vs Giorgi,13% (1/8),0% (0/1),0/4,57% (4/7),0% (0/4),0/0,0/0,1/1,0/0,0/0
2019 Hobart R32,L vs Flipkens,36% (4/11),75% (3/4),1/3,55% (6/11),17% (1/6),3/3,0/0,1/3,0/0,1/2
2018 Mumbai SF,L vs Khromacheva,36% (4/11),75% (3/4),1/5,45% (5/11),0% (0/5),2/3,0/1,1/1,0/0,0/0
2018 Mumbai QF,W vs Lu,50% (4/8),75% (3/4),0/0,11% (1/9),100% (1/1),2/2,1/1,0/0,1/1,0/0
2018 Mumbai R16,W vs Sharipova,67% (6/9),100% (6/6),1/3,44% (4/9),25% (1/4),3/6,2/2,0/0,1/1,0/0
2018 Mumbai R32,W vs Kudermetova,67% (6/9),83% (5/6),0/1,25% (2/8),50% (1/2),3/4,1/1,0/0,0/0,0/0
2018 Luxembourg R16,L vs Gasparyan,50% (4/8),50% (2/4),2/4,75% (6/8),0% (0/6),1/2,0/0,0/2,0/0,0/1
2019 (15 matches),,38.5%,71.0%,26.3%,58.0%,22.3%,63.2%,25.0%,52.6%,-,53.8%
2018 (32 matches),,48.8%,77.9%,33.3%,47.9%,23.6%,63.7%,66.7%,58.6%,90.9%,54.5%
2017 (31 matches),,51.5%,78.4%,40.3%,48.6%,18.1%,67.2%,66.7%,59.3%,70.0%,63.6%
2016 (43 matches),,57.1%,82.2%,46.2%,51.3%,28.6%,65.6%,69.0%,55.0%,82.4%,52.9%
2015 (16 matches),,54.7%,83.9%,32.8%,56.5%,20.9%,56.5%,58.3%,45.0%,100.0%,66.7%
Career (153 matches),,51.8%,79.6%,38.7%,52.4%,23.4%,63.9%,61.7%,53.7%,81.8%,55.7%
