Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,8,3,5,37.5%,6-10,37.5%,64-79,44.8%,0-0,-,8,53.5%,36.1%,1.3%,4.5%,64.4%,56.0%,43.1%,51.4%,43.1%,47.2%,0.89,QF (W35 Antalya)
2025,50,23,27,46.0%,50-61,45.0%,504-537,48.4%,8-6,57.1%,49,56.5%,39.9%,1.2%,3.3%,69.7%,55.9%,45.3%,52.7%,45.8%,49.2%,0.97,SF (2x)
2024,74,47,27,63.5%,102-72,58.6%,857-754,53.2%,13-8,61.9%,6,45.5%,43.3%,0.0%,4.2%,73.4%,51.6%,40.9%,48.7%,47.2%,47.9%,0.92,W (2x)
2023,56,28,28,50.0%,62-60,50.8%,572-540,51.4%,5-6,45.5%,7,52.8%,32.9%,2.7%,4.3%,66.3%,56.9%,41.2%,51.6%,42.4%,47.2%,0.88,W (W25 Bydgoszcz)
2022,51,28,23,54.9%,63-52,54.8%,545-486,52.9%,1-3,25.0%,3,41.7%,32.0%,1.7%,2.3%,67.2%,50.4%,43.9%,48.3%,40.5%,44.6%,0.78,SF (5x)
2021,35,19,16,54.3%,41-33,55.4%,347-329,51.3%,2-5,28.6%,1,73.3%,6.7%,6.0%,5.0%,51.0%,70.6%,42.9%,57.0%,32.7%,44.9%,0.76,F (2x)
2020,5,2,3,40.0%,4-7,36.4%,47-59,44.3%,1-1,50.0%,1,33.3%,22.2%,0.0%,3.0%,55.2%,32.4%,53.3%,41.8%,34.7%,38.8%,0.60,QF (W25 Grado)
2019,17,8,9,47.1%,18-20,47.4%,165-183,47.4%,0-0,-,6,43.1%,33.3%,1.8%,3.2%,67.9%,51.2%,39.3%,47.4%,41.9%,44.6%,0.80,SF (W25 Nanning)
2018,20,13,7,65.0%,28-15,65.1%,223-162,57.9%,1-1,50.0%,6,74.1%,48.2%,3.5%,4.3%,58.5%,67.7%,48.1%,59.6%,50.3%,55.0%,1.24,W (Canberra $60K)
2017,37,18,19,48.6%,44-42,51.2%,408-392,51.0%,4-5,44.4%,7,69.3%,32.5%,1.7%,2.8%,62.3%,64.7%,50.3%,59.3%,44.1%,51.4%,1.08,F (Mumbai)
2016,65,42,23,64.6%,95-57,62.5%,780-625,55.5%,9-6,60.0%,2,65.2%,38.1%,3.9%,3.9%,63.9%,65.7%,44.6%,58.1%,46.0%,51.9%,1.10,W (2x)
2015,56,34,22,60.7%,74-55,57.4%,631-552,53.3%,3-4,42.9%,0,,,,,,,,,,,,W (Aurangabad $25K)
2014,24,9,15,37.5%,21-31,40.4%,225-255,46.9%,1-4,20.0%,1,-,-,1.4%,5.7%,58.6%,48.8%,55.2%,51.4%,44.7%,47.9%,0.92,SF (Wanfercee-Baulet 15K)
2013,47,26,21,55.3%,61-46,57.0%,526-461,53.3%,3-4,42.9%,0,,,,,,,,,,,,F (2x)
2012,51,26,25,51.0%,56-54,50.9%,480-502,48.9%,5-3,62.5%,0,,,,,,,,,,,,W (Aurangabad 10K)
2011,33,15,18,45.5%,33-41,44.6%,347-356,49.4%,2-7,22.2%,0,,,,,,,,,,,,F (Kolkata 10K)
2010,36,16,20,44.4%,37-46,44.6%,342-362,48.6%,1-4,20.0%,0,,,,,,,,,,,,SF (Lagos 25K)
2009,49,28,21,57.1%,63-50,55.8%,513-480,51.7%,1-3,25.0%,0,,,,,,,,,,,,F (Bangalore 10K)
2008,19,6,13,31.6%,18-27,40.0%,179-230,43.8%,3-1,75.0%,0,,,,,,,,,,,,QF (Mytilini 10K)
Career,733,391,342,53.3%,876-779,52.9%,7755-7344,51.4%,63-71,47.0%,97,56.4%,37.9%,1.6%,3.5%,67.3%,56.5%,45.0%,52.8%,44.9%,48.9%,0.95,
