Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Indian Wells QF,W vs Fils,56% (5/9),80% (4/5),0/0,25% (2/8),100% (2/2),3/3,1/1,0/0,0/0,0/0
2026 Indian Wells R32,W vs Nakashima,12% (2/17),50% (1/2),0/1,18% (3/17),67% (2/3),0/0,0/0,2/2,0/0,0/0
2026 Indian Wells R64,W vs Berrettini,33% (3/9),67% (2/3),0/0,0% (0/10),- (0/0),2/2,2/2,0/0,1/1,0/0
2026 Australian Open SF,L vs Alcaraz,14% (4/29),50% (2/4),0/3,34% (10/29),60% (6/10),2/2,0/2,2/3,0/1,2/3
2026 Australian Open QF,W vs Tien,21% (4/19),75% (3/4),0/0,14% (3/21),100% (3/3),3/3,2/2,4/4,0/0,0/0
2026 United Cup RR,W vs Griekspoor,44% (4/9),100% (4/4),0/0,11% (1/9),100% (1/1),2/2,0/0,0/0,0/0,0/0
2026 United Cup RR,L vs Hurkacz,10% (1/10),0% (0/1),0/2,22% (2/9),0% (0/2),0/0,0/0,2/2,0/0,1/1
2025 Tour Finals RR,L vs Sinner,40% (4/10),0% (0/4),0/1,22% (2/9),0% (0/2),0/0,0/0,1/2,0/0,1/1
2025 Tour Finals RR,L vs Auger Aliassime,27% (3/11),0% (0/3),0/0,27% (3/11),67% (2/3),0/0,0/0,2/3,0/0,2/2
2025 Tour Finals RR,W vs Shelton,27% (3/11),67% (2/3),0/0,0% (0/10),- (0/0),1/1,0/0,0/0,0/0,0/0
2025 Paris SF,L vs Sinner,0% (0/6),- (0/0),0/5,100% (7/7),14% (1/7),0/0,0/0,0/1,0/0,0/1
2025 Vienna F,L vs Sinner,13% (2/15),50% (1/2),0/2,33% (5/15),60% (3/5),1/1,1/1,1/1,0/0,0/0
2025 Beijing QF,L vs Medvedev,11% (1/9),0% (0/1),0/2,33% (3/9),0% (0/3),0/0,0/0,1/2,0/0,0/1
2025 Cincinnati SF,L vs Alcaraz,22% (2/9),50% (1/2),1/3,40% (4/10),0% (0/4),1/1,0/0,1/2,0/0,0/1
2025 Canada SF,L vs Khachanov,13% (2/16),50% (1/2),0/1,20% (3/15),67% (2/3),0/0,0/0,1/1,0/0,0/0
2025 Wimbledon R128,L vs Rinderknech,19% (5/27),0% (0/5),0/2,25% (7/28),57% (4/7),0/0,0/0,5/6,0/0,3/3
2025 Halle SF,L vs Medvedev,18% (3/17),33% (1/3),1/2,24% (4/17),50% (2/4),1/1,0/0,3/3,0/0,3/3
2025 Stuttgart F,L vs Fritz,0% (0/11),- (0/0),0/1,20% (2/10),50% (1/2),0/0,0/0,0/0,0/0,0/0
2025 Roland Garros QF,L vs Djokovic,16% (3/19),33% (1/3),0/4,33% (6/18),33% (2/6),1/1,1/1,2/2,0/0,1/1
2025 Rome QF,L vs Musetti,27% (3/11),67% (2/3),0/2,27% (3/11),0% (0/3),1/2,0/1,1/1,0/0,0/0
2026 (7 matches),,22.5%,69.6%,0.0%,20.4%,66.7%,100.0%,71.4%,90.9%,50.0%,75.0%
2025 (26 matches),,23.5%,56.1%,9.3%,27.5%,33.0%,87.5%,88.9%,82.5%,80.0%,83.3%
2024 (50 matches),,34.3%,64.8%,19.3%,18.2%,47.6%,93.0%,91.9%,87.9%,91.7%,89.5%
2023 (33 matches),,30.2%,62.3%,21.9%,27.6%,38.3%,80.7%,88.9%,80.9%,81.3%,92.9%
2022 (16 matches),,26.6%,75.9%,11.4%,33.3%,30.6%,74.4%,75.0%,73.9%,66.7%,55.6%
Career (535 matches),,34.0%,68.7%,20.9%,27.7%,34.7%,84.4%,84.5%,77.1%,83.1%,72.2%
