Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,57,40,17,70.2%,91-48,65.5%,756-643,54.0%,15-12,55.6%,54,88.7%,19.7%,11.9%,2.0%,73.1%,75.1%,54.2%,69.5%,35.7%,52.0%,1.17
Clay,20,15,5,75.0%,35-14,71.4%,272-200,57.6%,7-3,70.0%,20,85.2%,30.9%,7.2%,2.8%,70.2%,73.1%,55.4%,67.8%,41.8%,54.0%,1.30
Grass,9,6,3,66.7%,15-8,65.2%,134-121,52.5%,8-3,72.7%,9,92.6%,10.7%,12.4%,1.9%,76.3%,77.5%,53.0%,71.7%,33.0%,51.9%,1.17
Grand Slams,15,11,4,73.3%,37-17,68.5%,304-239,56.0%,7-5,58.3%,15,89.5%,22.5%,11.1%,2.1%,72.3%,74.4%,56.4%,69.4%,36.9%,52.9%,1.21
Masters,37,27,10,73.0%,56-27,67.5%,449-364,55.2%,8-6,57.1%,37,87.0%,23.9%,11.5%,2.6%,71.8%,75.4%,53.6%,69.2%,38.2%,52.9%,1.24
Other Tours,29,20,9,69.0%,42-22,65.6%,352-305,53.6%,11-6,64.7%,28,89.0%,18.3%,10.0%,1.9%,74.0%,74.9%,53.9%,69.4%,35.5%,51.8%,1.16
Best of 5,15,11,4,73.3%,37-17,68.5%,304-239,56.0%,7-5,58.3%,15,89.5%,22.5%,11.1%,2.1%,72.3%,74.4%,56.4%,69.4%,36.9%,52.9%,1.21
Best of 3,71,50,21,70.4%,104-53,66.2%,858-725,54.2%,23-13,63.9%,68,88.0%,20.7%,10.8%,2.2%,73.0%,75.2%,53.6%,69.4%,36.8%,52.3%,1.20
Finals,3,1,2,33.3%,3-4,42.9%,35-35,50.0%,0-1,0.0%,3,91.2%,11.4%,9.8%,5.1%,74.3%,76.1%,41.8%,67.3%,26.4%,47.9%,0.81
Semi-finals,10,3,7,30.0%,10-15,40.0%,124-147,45.8%,6-4,60.0%,10,83.2%,6.9%,9.9%,2.4%,72.8%,72.7%,48.1%,66.0%,31.4%,48.8%,0.92
Quarter-finals,13,10,3,76.9%,20-11,64.5%,170-141,54.7%,4-4,50.0%,12,89.5%,19.2%,8.4%,2.1%,72.0%,74.7%,53.2%,68.7%,36.7%,52.3%,1.17
vs Righties,74,49,25,66.2%,113-67,62.8%,973-845,53.5%,24-17,58.5%,71,87.2%,20.4%,10.8%,2.1%,73.0%,74.3%,53.6%,68.7%,36.5%,51.9%,1.17
vs Lefties,12,12,0,100.0%,28-3,90.3%,189-119,61.4%,6-1,85.7%,12,95.3%,25.8%,11.7%,2.4%,71.7%,78.9%,58.7%,73.2%,39.0%,55.4%,1.46
vs Top 10,16,3,13,18.8%,10-28,26.3%,169-217,43.8%,3-6,33.3%,16,80.1%,8.9%,8.0%,1.9%,73.8%,70.4%,45.2%,63.8%,30.1%,46.8%,0.83
