Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,20,15,5,75.0%,38-17,69.1%,313-241,56.5%,7-5,58.3%,20,92.3%,20.3%,14.9%,1.6%,71.9%,78.7%,57.3%,72.7%,36.2%,53.5%,1.33,SF (3x)
2025,81,56,25,69.1%,130-67,66.0%,1070-913,54.0%,29-17,63.0%,78,86.5%,21.8%,9.7%,2.5%,72.2%,73.6%,53.6%,68.1%,37.4%,52.2%,1.17,W (Munich)
2024,88,68,20,77.3%,169-71,70.4%,1361-1060,56.2%,30-21,58.8%,88,90.0%,22.3%,11.6%,2.7%,71.2%,76.8%,54.5%,70.4%,37.7%,53.3%,1.27,W (3x)
2023,82,55,27,67.1%,126-83,60.3%,1110-968,53.4%,18-21,46.2%,82,84.2%,23.1%,10.2%,3.7%,70.5%,73.7%,49.2%,66.5%,37.7%,51.8%,1.12,W (2x)
2022,40,29,11,72.5%,69-28,71.1%,528-417,55.9%,12-3,80.0%,39,84.2%,26.9%,9.7%,4.9%,71.6%,73.4%,48.4%,66.3%,39.6%,52.7%,1.17,F (2x)
2021,75,60,15,80.0%,146-51,74.1%,1102-823,57.2%,24-12,66.7%,67,86.1%,27.5%,13.4%,5.1%,67.5%,77.4%,51.6%,69.0%,39.4%,53.4%,1.27,W (6x)
2020,39,28,11,71.8%,77-39,66.4%,624-516,54.7%,11-9,55.0%,39,82.8%,27.0%,12.3%,6.4%,68.3%,77.0%,45.0%,66.9%,39.3%,52.5%,1.19,W (2x)
2019,69,44,25,63.8%,109-73,59.9%,949-848,52.8%,20-13,60.6%,67,79.9%,25.7%,13.3%,7.2%,66.9%,74.9%,44.2%,64.8%,39.0%,51.5%,1.11,W (Geneva)
2018,79,60,19,75.9%,144-64,69.2%,1118-908,55.2%,18-7,72.0%,77,82.6%,27.8%,10.1%,3.9%,64.2%,74.1%,52.3%,66.3%,40.4%,52.8%,1.20,W (4x)
2017,79,57,22,72.2%,134-68,66.3%,1095-923,54.3%,21-14,60.0%,77,84.9%,23.2%,10.6%,4.5%,63.9%,74.6%,53.4%,66.9%,36.9%,52.0%,1.11,W (5x)
2016,68,44,24,64.7%,106-76,58.2%,957-876,52.2%,19-14,57.6%,68,80.1%,24.4%,7.5%,5.3%,61.5%,71.5%,50.6%,63.5%,38.0%,50.8%,1.04,W (St. Petersburg)
2015,31,14,17,45.2%,38-47,44.7%,407-434,48.4%,7-10,41.2%,31,78.6%,18.4%,7.6%,5.2%,61.0%,72.0%,47.4%,62.4%,33.7%,48.5%,0.90,SF (Bastad)
2014,10,4,6,40.0%,9-13,40.9%,89-112,44.3%,1-2,33.3%,10,65.3%,24.0%,6.0%,5.4%,54.7%,61.8%,50.0%,56.4%,37.5%,46.9%,0.86,SF (Hamburg)
2013,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,25.0%,33.3%,2.6%,17.9%,35.9%,50.0%,24.0%,33.3%,39.3%,36.8%,0.59,R64 (Hamburg)
Career,762,534,228,70.1%,1295-699,64.9%,10728-9051,54.2%,217-148,59.5%,744,84.1%,24.3%,10.7%,4.4%,67.3%,74.6%,50.7%,66.8%,38.2%,52.1%,1.15,
