Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Indian Wells Masters QF,W vs Fils,26,17,1.5,21.7%,14.2%,20,16,1.3,19.6%,15.7%,5.9%,7.8%,0.9,20.0%,21.7%
2026 Indian Wells Masters R32,W vs Nakashima,40,25,1.6,19.4%,12.1%,25,23,1.1,14.9%,13.7%,7.1%,3.6%,1.7,21.4%,12.6%
2026 Indian Wells Masters R64,W vs Berrettini,30,10,3.0,30.6%,10.2%,26,9,2.9,30.6%,10.6%,11.8%,7.1%,1.6,31.6%,20.4%
2026 Australian Open SF,L vs Alcaraz,52,57,0.9,13.2%,14.5%,34,53,0.6,9.6%,14.9%,6.8%,2.8%,1.0,18.8%,18.5%
2026 Australian Open QF,W vs Tien,58,32,1.8,22.1%,12.2%,33,31,1.1,15.2%,14.3%,11.1%,2.8%,1.0,20.2%,19.4%
2026 United Cup RR,L vs Hurkacz,18,10,1.8,16.5%,9.2%,11,10,1.1,13.6%,12.3%,7.4%,6.2%,2.8,31.2%,11.0%
2026 United Cup RR,W vs Griekspoor,36,10,3.6,39.6%,11.0%,21,10,2.1,30.0%,14.3%,12.9%,4.3%,1.2,24.2%,19.8%
2025 Tour Finals RR,L vs Sinner,17,12,1.4,14.2%,10.0%,10,12,0.8,9.9%,11.9%,5.9%,4.0%,3.5,23.3%,6.7%
2025 Tour Finals RR,L vs Auger Aliassime,25,25,1.0,16.6%,16.6%,16,23,0.7,12.4%,17.8%,7.8%,3.9%,1.0,16.6%,17.2%
2025 Tour Finals RR,W vs Shelton,18,4,4.5,14.4%,3.2%,13,4,3.3,11.7%,3.6%,7.2%,3.6%,1.0,18.4%,19.2%
2025 Paris Masters SF,L vs Sinner,11,22,0.5,13.8%,27.5%,9,22,0.4,12.9%,31.4%,2.9%,2.9%,2.9,36.3%,12.5%
2025 Vienna F,L vs Sinner,28,35,0.8,15.1%,18.8%,17,31,0.5,10.7%,19.5%,8.2%,2.5%,1.7,23.7%,14.0%
2025 Beijing QF,L vs Medvedev,26,30,0.9,23.9%,27.5%,26,30,0.9,26.5%,30.6%,9.2%,6.1%,1.8,22.9%,12.8%
2025 Cincinnati Masters SF,L vs Alcaraz,10,22,0.5,8.9%,19.6%,7,21,0.3,7.5%,22.6%,4.3%,2.2%,1.6,25.9%,16.1%
2025 Canada Masters SF,L vs Khachanov,39,40,1.0,18.8%,19.3%,26,33,0.8,14.6%,18.5%,7.9%,5.6%,0.9,14.0%,15.5%
2025 Wimbledon R128,L vs Rinderknech,73,35,2.1,20.1%,9.6%,43,30,1.4,14.4%,10.0%,5.7%,4.3%,1.4,21.5%,14.9%
2025 Halle SF,L vs Medvedev,35,40,0.9,15.2%,17.4%,28,39,0.7,14.0%,19.5%,9.0%,2.5%,1.0,17.8%,18.7%
2025 Stuttgart F,L vs Fritz,18,27,0.7,14.6%,22.0%,12,25,0.5,11.5%,24.0%,3.8%,4.8%,2.4,15.4%,6.5%
2025 Roland Garros QF,L vs Djokovic,37,39,0.9,16.7%,17.6%,32,38,0.8,15.2%,18.1%,8.6%,6.7%,1.5,18.9%,12.6%
2025 Rome Masters QF,L vs Musetti,23,38,0.6,15.6%,25.9%,21,36,0.6,14.9%,25.5%,9.2%,3.5%,0.9,14.3%,15.6%
Career (390 matches),,11514,11011,1.0,17.1%,16.3%,8412,9642,0.9,14.3%,16.4%,6.7%,4.2%,0.9,15.1%,17.1%
