Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2012 Miami R128,L vs Makarova,1.12,0.81,57.6,2.0,-,47.1%,-,43.8%,35.5%,44.4%
2012 Kuala Lumpur R32,W vs Mladenovic,0.87,2.00,46.0,2.2,-,65.2%,-,90.9%,43.3%,58.6%
2012 Monterrey R32,L vs Cadantu Ignatik,1.01,0.85,76.4,4.4,-,63.6%,-,43.1%,36.5%,41.3%
2012 Australian Open R64,L vs Bartoli,0.93,0.59,45.5,2.0,-,40.7%,-,60.0%,29.6%,33.3%
2012 Australian Open R64,L vs Bartoli,0.93,0.59,45.5,2.0,0.0%,40.7%,0.0%,60.0%,29.6%,33.3%
2012 Australian Open R128,W vs Chakvetadze,1.15,2.39,32.6,2.2,-,69.6%,-,81.0%,58.3%,45.5%
2012 Australian Open R128,W vs Chakvetadze,1.15,2.39,32.6,2.2,0.0%,69.6%,9.5%,81.0%,58.3%,45.5%
2012 Sydney R16,L vs Bartoli,1.05,0.66,46.0,2.0,-,33.3%,-,48.1%,26.9%,48.0%
2012 Sydney R32,W vs Holland,0.97,3.60,27.6,2.0,-,87.5%,-,73.3%,81.0%,61.1%
2012 Auckland R32,L vs Barthel,1.03,0.73,60.2,2.9,-,61.2%,-,38.3%,28.1%,43.3%
2011 US Open R64,L vs Jankovic,0.96,0.75,53.7,2.8,0.0%,50.0%,3.4%,34.5%,46.4%,43.5%
2011 Wimbledon R128,L vs Schiavone,0.77,0.91,74.2,2.7,2.4%,65.9%,2.6%,63.2%,41.2%,42.6%
2011 Roland Garros R128,L vs Dushevina,0.86,0.82,59.4,4.4,2.7%,54.1%,2.9%,61.8%,42.9%,37.0%
2011 Australian Open R64,L vs Strycova,1.10,0.76,62.9,2.8,2.9%,60.0%,0.0%,30.0%,36.7%,37.0%
2011 Australian Open R128,W vs Ondraskova,1.28,1.75,41.6,2.0,0.0%,55.2%,0.0%,74.1%,45.5%,52.4%
2009 Australian Open R16,W vs Kleybanova,1.07,1.17,87.4,7.1,7.0%,57.9%,1.9%,60.4%,40.0%,49.2%
2003 Zurich F,L vs Henin,1.01,0.46,39.0,2.0,0.0%,50.0%,0.0%,47.4%,28.0%,18.2%
2002 WTA Tour Championships R16,W vs Myskina,1.11,1.34,54.8,2.7,2.7%,67.6%,0.0%,60.6%,39.3%,48.0%
2002 Roland Garros QF,L vs Capriati,0.97,0.85,61.5,2.7,0.0%,49.0%,2.3%,47.7%,46.7%,43.6%
2001 WTA Tour Championships R16,W vs Shaughnessy,1.04,1.34,57.5,2.2,6.1%,57.6%,0.0%,67.9%,50.0%,46.5%
2012 (10 matches),,1.03,1.01,51.3,2.3,0.0%,56.7%,0.7%,56.6%,40.8%,44.9%
2011 (5 matches),,0.96,0.90,60.4,2.7,1.7%,57.5%,1.9%,53.2%,42.2%,41.5%
2009 (1 matches),,1.07,1.17,87.4,7.1,7.0%,57.9%,1.9%,60.4%,40.0%,49.2%
2003 (1 matches),,1.01,0.46,39.0,2.0,0.0%,50.0%,0.0%,47.4%,28.0%,18.2%
2002 (2 matches),,1.02,1.02,58.8,2.7,1.2%,57.0%,1.3%,53.2%,43.8%,45.3%
Career (23 matches),,1.01,0.97,57.0,2.5,1.6%,57.0%,1.6%,54.8%,41.5%,43.3%
