Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2012 Australian Open R64,L vs Bartoli,17,28,0.6,16.5%,27.2%,17,19,0.9,19.3%,21.6%,,,1.0,14.6%,14.6%
2012 Australian Open R128,W vs Chakvetadze,12,13,0.9,13.3%,14.4%,10,10,1.0,12.8%,12.8%,,,0.4,14.4%,35.6%
2011 US Open R64,L vs Jankovic,11,36,0.3,9.8%,32.1%,10,21,0.5,11.5%,24.1%,4.6%,3.4%,0.7,13.4%,20.5%
2011 Wimbledon R128,L vs Schiavone,32,28,1.1,18.1%,15.8%,30,24,1.3,18.8%,15.0%,10.6%,8.1%,1.1,11.3%,10.2%
2011 Roland Garros R128,L vs Dushevina,39,44,0.9,23.5%,26.5%,37,38,1.0,24.2%,24.8%,17.6%,6.5%,0.8,8.4%,10.2%
2011 Australian Open R64,L vs Strycova,13,42,0.3,10.7%,34.4%,12,36,0.3,10.8%,32.4%,,,1.2,12.3%,10.7%
2011 Australian Open R128,W vs Ondraskova,24,27,0.9,24.2%,27.3%,24,20,1.2,27.9%,23.3%,,,0.5,9.1%,20.2%
2009 Australian Open R16,W vs Kleybanova,44,54,0.8,18.3%,22.4%,39,43,0.9,18.0%,19.8%,7.8%,10.1%,0.7,11.2%,15.4%
2003 Zurich F,L vs Henin,5,24,0.2,5.7%,27.3%,5,16,0.3,7.6%,24.2%,7.6%,0.0%,1.8,23.9%,13.6%
2002 WTA Tour Championships R16,W vs Myskina,11,31,0.4,8.9%,25.2%,10,26,0.4,9.8%,25.5%,2.9%,6.9%,0.4,9.8%,27.6%
2002 Roland Garros QF,L vs Capriati,23,52,0.4,13.3%,30.1%,22,38,0.6,15.2%,26.2%,11.0%,4.1%,0.6,11.6%,17.9%
2001 WTA Tour Championships R16,W vs Shaughnessy,23,20,1.2,15.8%,13.7%,21,15,1.4,17.1%,12.2%,8.1%,8.9%,1.0,17.8%,17.1%
2001 Zurich F,L vs Davenport,18,29,0.6,14.4%,23.2%,16,24,0.7,14.8%,22.2%,8.3%,6.5%,1.5,24.0%,16.0%
2001 Moscow F,W vs Dementieva,17,17,1.0,21.3%,21.3%,17,15,1.1,23.3%,20.5%,15.1%,8.2%,0.5,12.5%,25.0%
2001 Rome F,W vs Mauresmo,14,19,0.7,11.3%,15.3%,11,18,0.6,9.6%,15.8%,0.9%,7.9%,0.6,16.9%,30.6%
2001 Hamburg SF,L vs Williams,5,19,0.3,5.3%,20.0%,5,16,0.3,6.3%,20.0%,2.5%,3.8%,1.4,27.4%,18.9%
2000 Wimbledon SF,L vs Davenport,10,19,0.5,10.6%,20.2%,9,17,0.5,11.4%,21.5%,3.8%,7.6%,1.0,21.3%,21.3%
Career (17 matches),,318,502,0.6,14.7%,23.3%,295,396,0.7,15.8%,21.2%,6.7%,5.5%,0.8,14.6%,18.2%
