Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,9,1,8,11.1%,4-15,21.1%,72-106,40.4%,1-1,50.0%,9,67.0%,12.9%,4.2%,5.8%,59.0%,65.6%,47.0%,58.0%,32.1%,45.1%,0.76,R16 (Pune)
2022,38,15,23,39.5%,40-54,42.6%,426-464,47.9%,3-9,25.0%,38,66.1%,30.4%,4.9%,5.1%,59.3%,65.8%,44.3%,57.1%,41.2%,49.0%,0.96,F (Blois)
2021,46,30,16,65.2%,59-42,58.4%,502-438,53.4%,4-3,57.1%,46,71.5%,35.4%,3.2%,5.9%,59.7%,68.0%,47.2%,59.6%,44.0%,51.6%,1.09,W (Zadar)
2020,12,5,7,41.7%,11-14,44.0%,120-131,47.8%,2-3,40.0%,12,70.4%,24.8%,7.5%,4.7%,56.1%,70.1%,47.7%,60.3%,39.1%,49.5%,0.98,QF (Hamburg)
2019,43,24,19,55.8%,54-49,52.4%,506-490,50.8%,10-4,71.4%,43,71.7%,29.0%,4.2%,5.4%,59.2%,68.6%,47.6%,60.0%,41.1%,50.6%,1.03,W (Liberec)
2018,46,25,21,54.3%,59-43,57.8%,522-463,53.0%,7-5,58.3%,45,75.4%,29.5%,5.1%,5.0%,60.0%,70.1%,48.9%,61.6%,40.6%,51.2%,1.06,W (Fergana)
2017,52,30,22,57.7%,67-51,56.8%,595-546,52.1%,7-8,46.7%,52,73.8%,30.7%,5.6%,4.8%,59.4%,67.9%,50.0%,60.6%,40.6%,50.6%,1.03,F (2x)
2016,34,16,18,47.1%,42-37,53.2%,393-388,50.3%,10-6,62.5%,34,73.5%,26.5%,4.7%,6.9%,55.2%,68.6%,50.0%,60.3%,39.4%,49.8%,0.99,SF (2x)
2015,17,8,9,47.1%,19-21,47.5%,191-201,48.7%,2-4,33.3%,17,71.6%,26.0%,5.3%,6.2%,54.3%,70.5%,46.5%,59.6%,38.0%,49.2%,0.94,QF (2x)
2014,2,0,2,0.0%,0-4,0.0%,10-24,29.4%,0-0,-,2,47.1%,11.8%,2.0%,6.9%,50.0%,52.9%,41.2%,47.1%,34.7%,40.4%,0.66,R32 (2x)
Career,299,154,145,51.5%,355-330,51.8%,3337-3251,50.7%,46-43,51.7%,298,71.7%,29.3%,4.8%,5.5%,58.5%,68.3%,47.9%,59.8%,40.7%,50.2%,1.01,
