Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2020 Roland Garros R64,L vs Bedene,30% (6/20),67% (4/6),1/4,37% (7/19),29% (2/7),4/4,1/1,1/2,0/0,0/0
2020 Roland Garros R128,W vs Krajinovic,61% (11/18),73% (8/11),0/4,47% (8/17),50% (4/8),5/7,2/2,1/1,0/0,0/0
2019 Almaty CH QF,L vs Vilella Martinez,30% (3/10),33% (1/3),0/3,45% (5/11),20% (1/5),0/1,0/0,0/1,0/0,0/1
2019 Busan CH R32,L vs Chung,36% (5/14),40% (2/5),0/3,27% (4/15),0% (0/4),2/2,1/1,1/2,0/0,1/2
2019 Seoul CH SF,L vs Purcell,14% (1/7),0% (0/1),0/5,71% (5/7),0% (0/5),0/0,0/0,0/0,0/0,0/0
2019 Seoul CH QF,W vs Li,45% (5/11),60% (3/5),1/1,36% (4/11),75% (3/4),1/1,0/0,0/0,0/0,0/0
2019 Seoul CH R16,W vs Stakhovsky,40% (4/10),100% (4/4),1/2,40% (4/10),50% (2/4),2/3,0/0,0/0,0/0,0/0
2019 Seoul CH R32,W vs Lee,33% (5/15),80% (4/5),0/1,27% (4/15),75% (3/4),3/3,1/1,0/0,1/1,0/0
2019 Nanchang CH SF,L vs Martin,13% (1/8),0% (0/1),0/4,50% (4/8),0% (0/4),0/0,0/0,1/1,0/0,1/1
2019 Nanchang CH QF,W vs Harris,58% (7/12),86% (6/7),1/2,25% (3/12),33% (1/3),4/4,0/0,1/1,0/0,0/0
2019 Nanchang CH R16,W vs Santillan,8% (1/12),100% (1/1),0/1,50% (6/12),83% (5/6),1/1,0/0,2/2,0/0,0/0
2019 Nanchang CH R32,W vs Mukund,56% (5/9),80% (4/5),0/1,11% (1/9),0% (0/1),1/2,0/0,0/0,0/0,0/0
2019 Anning CH QF,L vs Gunneswaran,10% (1/10),100% (1/1),0/3,55% (6/11),33% (2/6),0/1,0/0,0/1,0/0,0/1
2019 Anning CH R16,W vs Martin,92% (11/12),73% (8/11),2/4,43% (6/14),33% (2/6),5/8,2/2,2/2,1/1,0/0
2019 Anning CH R32,W vs Li,50% (5/10),80% (4/5),0/1,11% (1/9),0% (0/1),2/3,1/2,0/0,0/0,0/0
2019 Barletta CH SF,W vs Safwat,50% (5/10),80% (4/5),1/1,20% (2/10),50% (1/2),4/4,2/3,0/0,1/2,0/0
2019 Barletta CH QF,W vs Coria,50% (5/10),80% (4/5),0/1,11% (1/9),0% (0/1),3/3,0/0,0/0,0/0,0/0
2019 Barletta CH R32,W vs Maamoun,67% (10/15),80% (8/10),2/6,44% (7/16),14% (1/7),5/8,2/4,1/1,1/3,0/0
2019 Villena CH R16,L vs Vilella Martinez,33% (4/12),50% (2/4),0/1,54% (7/13),57% (4/7),2/2,1/1,0/2,0/0,0/1
2019 Villena CH R32,W vs Krawietz,60% (9/15),44% (4/9),2/4,47% (7/15),43% (3/7),2/3,1/1,1/1,1/1,0/0
2020 (2 matches),,44.7%,70.6%,12.5%,41.7%,40.0%,81.8%,100.0%,66.7%,-,-
2019 (25 matches),,39.1%,70.8%,20.9%,38.7%,32.7%,74.6%,70.0%,65.4%,55.6%,33.3%
2018 (14 matches),,30.7%,72.9%,17.9%,40.8%,38.8%,76.9%,55.6%,66.7%,57.1%,62.5%
2017 (17 matches),,33.0%,72.1%,27.3%,45.7%,25.0%,66.7%,64.7%,68.2%,100.0%,90.0%
2016 (10 matches),,31.7%,70.0%,17.1%,42.9%,24.1%,60.0%,50.0%,68.8%,33.3%,57.1%
Career (75 matches),,35.2%,71.3%,21.7%,41.4%,30.1%,71.3%,65.2%,65.7%,64.0%,60.4%
