Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2020 Roland Garros R64,L vs Bedene,0.82,0.83,43.7,2.7,7.1%,58.9%,2.0%,70.0%,29.3%,43.5%
2020 Roland Garros R128,W vs Krajinovic,0.99,1.20,43.2,2.4,1.8%,61.8%,0.0%,58.8%,52.5%,43.6%
2019 Almaty CH QF,L vs Vilella Martinez,0.89,0.72,55.4,3.4,-,47.4%,-,60.0%,54.8%,20.0%
2019 Busan CH R32,L vs Chung,0.90,0.84,75.9,4.9,2.3%,63.6%,5.0%,57.5%,28.3%,45.1%
2019 Seoul CH SF,L vs Purcell,1.18,0.41,36.7,2.4,9.1%,45.5%,0.0%,50.0%,25.0%,10.5%
2019 Seoul CH QF,W vs Li,1.16,1.27,63.4,3.0,5.0%,60.0%,5.4%,64.9%,39.0%,43.6%
2019 Seoul CH R16,W vs Stakhovsky,1.14,1.34,63.4,2.2,5.6%,55.6%,8.8%,73.5%,42.9%,40.6%
2019 Seoul CH R32,W vs Lee,1.08,1.25,59.8,5.8,0.0%,68.0%,6.5%,65.2%,32.7%,45.1%
2019 Nanchang CH SF,L vs Martin,0.90,0.59,44.2,2.0,0.0%,51.9%,3.8%,53.8%,33.3%,28.6%
2019 Nanchang CH QF,W vs Harris,0.94,1.36,55.4,2.8,10.3%,66.7%,2.8%,61.1%,54.1%,50.0%
2019 Nanchang CH R16,W vs Santillan,1.25,1.24,62.6,2.4,5.9%,66.7%,0.0%,60.4%,23.1%,50.0%
2019 Nanchang CH R32,W vs Mukund,1.02,1.82,40.8,2.1,0.0%,76.9%,4.3%,69.6%,41.9%,53.6%
2019 Anning CH QF,L vs Gunneswaran,0.90,0.65,48.3,2.5,5.4%,51.4%,5.9%,61.8%,33.3%,29.2%
2019 Anning CH R16,W vs Martin,0.87,1.13,68.9,2.5,0.0%,48.9%,0.0%,68.2%,48.0%,60.4%
2019 Anning CH R32,W vs Li,1.26,1.96,44.6,2.2,11.1%,77.8%,0.0%,60.0%,56.8%,36.1%
2019 Barletta CH SF,W vs Safwat,1.11,1.59,43.9,2.1,0.0%,72.7%,0.0%,62.1%,47.2%,45.2%
2019 Barletta CH QF,W vs Coria,0.87,1.61,51.4,3.1,11.1%,77.8%,0.0%,69.6%,41.0%,55.3%
2019 Barletta CH R32,W vs Maamoun,0.99,1.16,63.5,5.0,7.8%,62.7%,2.0%,49.0%,58.3%,44.2%
2019 Villena CH R16,L vs Vilella Martinez,0.91,0.81,70.4,5.1,0.0%,53.2%,2.2%,64.4%,39.0%,35.0%
2019 Villena CH R32,W vs Krawietz,1.00,1.16,71.8,3.6,3.6%,56.4%,3.9%,70.6%,42.2%,43.5%
2020 (2 matches),,0.91,1.02,43.5,2.6,4.5%,60.4%,1.0%,64.4%,41.3%,43.5%
2019 (25 matches),,1.02,1.05,59.0,2.8,3.9%,59.7%,4.0%,61.6%,39.2%,42.1%
2018 (14 matches),,1.03,0.97,65.1,3.7,6.9%,61.3%,3.9%,60.6%,35.6%,38.3%
2017 (17 matches),,1.01,0.86,53.0,2.9,5.8%,58.2%,3.5%,55.1%,34.9%,39.1%
2016 (10 matches),,1.03,0.90,59.3,3.1,3.8%,57.4%,3.5%,56.6%,38.1%,37.5%
Career (75 matches),,1.00,0.96,57.9,3.0,5.0%,59.1%,3.5%,59.5%,37.6%,40.0%
