Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,5,2,3,40.0%,6-7,46.2%,58-64,47.5%,1-0,100.0%,5,68.3%,26.2%,4.1%,3.8%,60.8%,66.8%,48.6%,59.7%,38.4%,48.7%,0.95
Clay,9,4,5,44.4%,10-13,43.5%,110-113,49.3%,1-2,33.3%,9,71.8%,28.2%,3.8%,5.0%,59.0%,69.5%,45.7%,59.7%,39.4%,49.0%,0.98
Grand Slams,3,1,2,33.3%,5-7,41.7%,55-59,48.2%,0-1,0.0%,3,71.4%,28.1%,2.1%,4.5%,61.1%,67.2%,50.0%,60.5%,39.4%,48.9%,1.00
Other Tours,11,5,6,45.5%,11-13,45.8%,113-118,48.9%,2-1,66.7%,11,70.2%,27.2%,4.8%,4.6%,58.9%,69.2%,45.2%,59.4%,38.9%,49.0%,0.96
Best of 5,3,1,2,33.3%,5-7,41.7%,55-59,48.2%,0-1,0.0%,3,71.4%,28.1%,2.1%,4.5%,61.1%,67.2%,50.0%,60.5%,39.4%,48.9%,1.00
Best of 3,11,5,6,45.5%,11-13,45.8%,113-118,48.9%,2-1,66.7%,11,70.2%,27.2%,4.8%,4.6%,58.9%,69.2%,45.2%,59.4%,38.9%,49.0%,0.96
Quarter-finals,2,0,2,0.0%,0-4,0.0%,14-25,35.9%,0-0,-,2,50.0%,21.1%,5.1%,6.8%,61.5%,58.3%,35.6%,49.6%,36.9%,43.4%,0.73
vs Righties,14,6,8,42.9%,16-20,44.4%,168-177,48.7%,2-2,50.0%,14,70.6%,27.5%,3.9%,4.6%,59.6%,68.5%,46.7%,59.7%,39.1%,48.9%,0.97
