Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,108,36,72,33.3%,93-154,37.7%,1041-1231,45.8%,5-16,23.8%,14,-,-,4.0%,6.6%,52.0%,66.3%,42.5%,54.9%,39.5%,47.3%,0.88
Clay,167,81,86,48.5%,179-205,46.6%,1721-1798,48.9%,16-14,53.3%,12,-,-,3.9%,5.3%,47.9%,61.6%,45.5%,53.2%,44.3%,48.6%,0.95
Grass,26,10,16,38.5%,22-35,38.6%,243-295,45.2%,2-1,66.7%,4,-,-,4.6%,5.3%,50.2%,63.4%,42.6%,53.0%,34.3%,44.3%,0.73
Carpet,12,2,10,16.7%,4-19,17.4%,69-131,34.5%,1-0,100.0%,0,,,,,,,,,,,
Grand Slams,61,23,38,37.7%,57-82,41.0%,582-691,45.7%,4-1,80.0%,22,-,-,3.7%,6.3%,48.8%,63.8%,44.2%,53.8%,41.8%,47.8%,0.90
Premiers,44,15,29,34.1%,37-64,36.6%,418-515,44.8%,3-5,37.5%,6,-,-,3.5%,4.7%,54.7%,65.8%,41.8%,54.9%,38.2%,46.7%,0.85
Internationals,92,45,47,48.9%,104-115,47.5%,1030-1031,50.0%,7-10,41.2%,2,-,-,9.8%,5.7%,52.5%,64.1%,43.1%,54.1%,37.5%,45.1%,0.82
Finals,3,1,2,33.3%,4-4,50.0%,39-38,50.6%,0-1,0.0%,0,,,,,,,,,,,
Semi-finals,10,3,7,30.0%,7-14,33.3%,85-104,45.0%,0-1,0.0%,0,,,,,,,,,,,
Quarter-finals,18,10,8,55.6%,21-21,50.0%,195-189,50.8%,1-1,50.0%,0,,,,,,,,,,,
vs Righties,257,96,161,37.4%,231-359,39.2%,2491-2903,46.2%,15-27,35.7%,26,-,-,3.3%,5.6%,50.5%,62.0%,42.4%,52.3%,39.8%,46.1%,0.83
vs Lefties,28,16,12,57.1%,33-29,53.2%,298-292,50.5%,7-1,87.5%,3,-,-,9.5%,8.1%,49.5%,82.7%,50.0%,66.2%,45.6%,55.5%,1.35
vs Top 10,32,4,28,12.5%,11-58,15.9%,215-379,36.2%,1-0,100.0%,6,-,-,2.7%,6.7%,46.2%,62.2%,42.0%,51.3%,38.9%,44.9%,0.80
