Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,10,Hard,16,6,10,37.5%,1,1,0,100.0%,1996,2006,R16,5,0.85,5.0%,6.4%,50.4%,63.2%,41.7%,52.5%,40.5%,51.0%,56.7%
Roland Garros,12,Clay,20,8,12,40.0%,1,0,1,0.0%,1995,2006,R32,8,1.00,4.0%,5.7%,46.6%,61.7%,46.6%,53.6%,46.5%,45.9%,48.5%
Wimbledon,10,Grass,18,8,10,44.4%,1,1,0,100.0%,1996,2006,R32,3,0.69,2.6%,5.3%,48.2%,62.7%,42.4%,52.2%,33.1%,68.3%,40.0%
US Open,11,Hard,21,9,12,42.9%,4,4,0,100.0%,1994,2006,R32,6,0.92,2.8%,7.5%,50.5%,67.1%,44.3%,55.8%,40.4%,53.8%,33.9%
Olympics,1,,1,0,1,0.0%,0,0,0,-,2004,2004,R64,0,,,,,,,,,,
Fed Cup,3,,5,2,3,40.0%,1,0,1,0.0%,2003,2006,,0,,,,,,,,,,
Indian Wells,9,Hard,13,4,9,30.8%,2,0,2,0.0%,1996,2006,R64,1,0.84,2.0%,3.0%,63.4%,65.6%,43.2%,57.4%,35.6%,78.6%,28.6%
Budapest,7,Clay,16,9,7,56.3%,1,0,1,0.0%,1997,2005,SF,0,,,,,,,,,,
Madrid,7,Clay,15,8,7,53.3%,2,1,1,50.0%,1996,2003,F,0,,,,,,,,,,
Rome,6,Clay,15,8,7,53.3%,2,2,0,100.0%,1996,2006,R32,2,0.93,2.0%,3.3%,51.0%,60.3%,49.3%,54.9%,42.0%,60.9%,64.3%
Estoril,6,Clay,11,5,6,45.5%,1,1,0,100.0%,2000,2006,R16,1,0.79,7.5%,6.0%,47.8%,62.5%,42.9%,52.2%,37.8%,60.0%,22.2%
Warsaw,6,Clay,8,2,6,25.0%,3,2,1,66.7%,1995,2004,R16,0,,,,,,,,,,
