Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2017 Hamburg F,L vs Mayer,6.9%,100.0%,9.2%,68.8%,6.3%,6.7%,0.0%,13.0%,23.1%,2.8%,14.3%,-62,-60
2016 Eckental CH R32,W vs Setkic,25.0%,71.4%,19.4%,74.1%,21.4%,37.5%,0.0%,17.6%,50.0%,0.8%,0.0%,-15,1
2016 Meerbusch CH QF,W vs Sieber,25.3%,68.4%,18.3%,57.1%,2.4%,7.1%,0.0%,9.7%,0.0%,5.0%,31.3%,-63,-54
2016 Hamburg R32,L vs Cuevas,13.0%,60.0%,14.0%,61.1%,8.3%,11.1%,0.0%,5.4%,0.0%,6.3%,45.5%,-13,-18
2016 Halle F,W vs Zverev,19.1%,66.7%,24.3%,67.4%,6.8%,11.1%,0.0%,3.4%,11.1%,6.3%,25.0%,-45,-60
2016 Halle R32,W vs Baker,4.4%,100.0%,11.3%,61.1%,7.9%,8.3%,0.0%,19.0%,66.7%,1.2%,50.0%,-45,6
2016 Stuttgart R32,W vs Troicki,13.8%,62.5%,14.0%,52.9%,14.3%,16.7%,0.0%,15.4%,50.0%,2.5%,66.7%,-24,-1
2016 Stuttgart Q2,W vs Bachinger,2.9%,50.0%,18.3%,64.3%,14.0%,16.7%,0.0%,25.0%,25.0%,1.1%,100.0%,87,49
2014 Sydney R32,L vs Matosevic,0.0%,-,8.9%,42.9%,8.7%,0.0%,0.0%,8.0%,0.0%,2.2%,33.3%,-83,-78
2013 Metz SF,L vs Tsonga,3.4%,33.3%,15.1%,51.9%,14.5%,10.0%,0.0%,11.9%,7.7%,1.2%,0.0%,-76,-53
2013 Canada R32,L vs Djokovic,16.7%,50.0%,16.8%,68.8%,11.6%,21.4%,0.0%,5.1%,20.0%,0.7%,0.0%,-111,-85
2013 Sydney R16,L vs Tomic,0.0%,-,5.4%,71.4%,11.5%,10.0%,0.0%,15.1%,27.3%,2.8%,40.0%,-8,-4
2013 Brisbane R16,L vs Baghdatis,0.0%,-,5.0%,66.7%,8.8%,0.0%,0.0%,4.0%,0.0%,3.1%,60.0%,-15,-51
2011 Brisbane QF,L vs Stepanek,1.4%,100.0%,15.7%,63.2%,7.6%,12.5%,0.0%,4.7%,9.1%,1.8%,25.0%,-59,-54
2010 Stockholm F,L vs Federer,9.8%,100.0%,15.3%,64.7%,8.9%,5.3%,0.0%,9.8%,14.3%,3.3%,16.7%,-102,-90
Career (15 matches),,9.3%,69.5%,14.2%,62.5%,8.9%,11.8%,0.0%,10.0%,17.2%,3.0%,32.6%,-46,-40
