Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2018 Wimbledon R128,L vs Vesely,53,32,1.7,19.1%,11.5%,46,27,1.7,18.4%,10.8%,9.6%,8.8%,1.5,19.8%,13.3%
2018 Roland Garros R128,L vs Zverev,19,27,0.7,11.2%,16.0%,19,27,0.7,12.4%,17.6%,,,0.9,17.2%,20.1%
2018 Australian Open R128,L vs Donskoy,24,21,1.1,11.8%,10.3%,24,21,1.1,13.3%,11.7%,,,1.6,20.2%,12.3%
2017 US Open R64,L vs Cilic,11,14,0.8,7.2%,9.2%,9,11,0.8,7.3%,8.9%,3.2%,4.0%,2.0,33.3%,17.0%
2017 Hamburg F,L vs Mayer,20,19,1.1,11.5%,10.9%,19,18,1.1,12.0%,11.4%,5.1%,6.3%,1.2,25.9%,21.3%
2017 Wimbledon R64,L vs Cilic,20,14,1.4,9.3%,6.5%,20,10,2.0,11.4%,5.7%,4.0%,7.4%,1.9,30.7%,15.8%
2017 Wimbledon R128,W vs Troicki,11,1,11.0,27.5%,2.5%,9,1,9.0,25.7%,2.9%,14.3%,11.4%,0.4,10.0%,25.0%
2017 Roland Garros R128,L vs Carreno Busta,22,24,0.9,12.6%,13.8%,19,22,0.9,12.1%,14.0%,6.4%,5.7%,1.8,29.3%,16.7%
2017 Australian Open R128,L vs Nadal,23,27,0.9,12.9%,15.2%,16,26,0.6,9.8%,15.9%,5.5%,3.0%,1.3,21.9%,17.4%
2016 Eckental CH R32,W vs Setkic,35,12,2.9,25.2%,8.6%,24,7,3.4,23.3%,6.8%,7.8%,6.8%,1.2,20.9%,18.0%
2016 Meerbusch CH QF,W vs Sieber,28,26,1.1,18.3%,17.0%,21,26,0.8,14.8%,18.3%,9.2%,4.9%,0.9,16.3%,19.0%
2016 Hamburg R32,L vs Cuevas,16,17,0.9,12.4%,13.2%,14,17,0.8,11.8%,14.3%,6.7%,4.2%,2.6,22.5%,8.5%
2016 Wimbledon R128,L vs Thiem,19,17,1.1,10.4%,9.3%,16,10,1.6,10.3%,6.5%,6.5%,3.2%,2.7,23.6%,8.8%
2016 Halle F,W vs Zverev,25,22,1.1,14.1%,12.4%,21,22,1.0,13.3%,13.9%,7.6%,5.1%,1.1,22.0%,20.3%
2016 Halle R32,W vs Baker,28,12,2.3,17.7%,7.6%,17,11,1.5,12.4%,8.0%,3.6%,7.3%,1.4,24.7%,17.1%
2016 Stuttgart R32,W vs Troicki,15,10,1.5,12.4%,8.3%,13,10,1.3,12.4%,9.5%,6.7%,4.8%,1.0,24.0%,24.0%
2016 Stuttgart Q2,W vs Bachinger,37,17,2.2,24.2%,11.1%,33,16,2.1,23.9%,11.6%,13.8%,6.5%,1.3,14.4%,11.1%
2015 Wimbledon R128,L vs Monaco,18,30,0.6,10.6%,17.6%,14,29,0.5,9.0%,18.7%,4.5%,3.9%,1.2,17.6%,15.3%
2015 Roland Garros R128,L vs Bautista Agut,20,34,0.6,12.7%,21.7%,17,31,0.5,11.6%,21.1%,5.4%,5.4%,1.9,22.3%,11.5%
2014 Australian Open R16,L vs Ferrer,33,49,0.7,12.2%,18.1%,29,46,0.6,11.2%,17.7%,,,1.5,23.6%,15.9%
Career (44 matches),,1116,991,1.1,14.5%,12.8%,895,906,1.0,13.0%,13.1%,3.7%,3.1%,1.4,21.9%,15.9%
