Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2018 US Open R128,L vs Coric,76% (13/17),20% (2/10),1/1,0/0,40% (4/10),0/3,0/1,- (0/0),- (0/0)
2018 Pullach CH R32,L vs Avidzba,59% (10/17),14% (2/14),1/1,0/0,63% (5/8),4/6,2/3,- (0/0),- (0/0)
2018 Hamburg R32,L vs Carreno Busta,53% (10/19),43% (3/7),1/5,0/0,67% (6/9),0/2,0/1,80% (4/5),0% (0/6)
2018 Braunschweig CH R32,L vs De Greef,59% (10/17),40% (4/10),1/2,0/0,50% (4/8),0/2,0/1,25% (1/4),0% (0/4)
2018 Wimbledon R128,L vs Vesely,58% (15/26),18% (2/11),1/6,0/0,82% (18/22),5/8,0/1,60% (3/5),0% (0/5)
2018 Antalya R32,L vs Sousa,67% (4/6),- (0/0),0/0,0/0,56% (5/9),1/3,1/2,- (0/0),- (0/0)
2018 Halle R16,L vs Seppi,60% (6/10),0% (0/3),0/0,0/0,25% (1/4),1/3,0/1,- (0/0),- (0/0)
2018 Halle R32,W vs Gasquet,73% (8/11),44% (4/9),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2018 Stuttgart R16,L vs Istomin,50% (6/12),20% (1/5),0/0,0/0,70% (7/10),2/4,0/1,- (0/0),- (0/0)
2018 Stuttgart R32,W vs Maden,80% (8/10),50% (4/8),2/2,1/1,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2018 Roland Garros R128,L vs Zverev,82% (9/11),0% (0/9),0/0,0/0,33% (2/6),1/4,1/2,60% (3/5),0% (0/5)
2018 Geneva R32,L vs Zapata Miralles,67% (4/6),50% (1/2),0/0,0/0,33% (2/6),2/4,1/2,- (0/0),- (0/0)
2018 Munich R32,L vs Klizan,62% (8/13),50% (5/10),1/1,0/0,60% (9/15),2/4,1/2,- (0/0),- (0/0)
2018 Monte Carlo R64,L vs Muller,64% (7/11),100% (2/2),0/0,0/0,50% (4/8),2/4,0/1,- (0/0),- (0/0)
2018 Dubai R32,L vs Bautista Agut,40% (4/10),43% (3/7),0/0,0/0,58% (7/12),0/2,0/1,- (0/0),- (0/0)
2018 Buenos Aires R32,L vs Delbonis,60% (6/10),50% (4/8),0/0,0/0,29% (2/7),0/2,0/1,60% (3/5),17% (1/6)
2018 Sofia R32,L vs Basic,63% (5/8),0% (0/3),0/0,0/0,63% (5/8),1/3,0/1,- (0/0),- (0/0)
2018 Sofia Q2,L vs Gulbis,80% (4/5),100% (1/1),0/0,0/0,50% (4/8),2/4,0/1,- (0/0),- (0/0)
2018 Sofia Q1,W vs Smith,71% (12/17),0% (0/7),2/4,1/2,100% (2/2),0/0,0/0,80% (8/10),60% (6/10)
2018 Australian Open R128,L vs Donskoy,48% (10/21),33% (2/6),0/0,0/0,74% (14/19),0/3,0/1,- (0/0),- (0/0)
2018 (24 matches),,62.0%,33.9%,48.6%,83.3%,59.2%,38.6%,29.6%,65.2%,22.4%
2017 (36 matches),,64.8%,40.8%,66.1%,69.6%,66.7%,38.6%,35.5%,56.1%,22.4%
2016 (47 matches),,65.1%,41.4%,58.0%,52.7%,59.9%,44.4%,41.9%,55.8%,36.6%
2015 (12 matches),,56.5%,44.6%,50.0%,80.0%,55.4%,37.1%,55.6%,81.8%,45.5%
2014 (12 matches),,65.3%,39.4%,47.8%,35.0%,58.9%,29.2%,28.6%,46.7%,53.3%
Career (253 matches),,63.7%,41.2%,57.5%,59.3%,59.8%,37.5%,34.2%,60.8%,34.2%
