Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2018,5,2,3,40.0%,7-7,50.0%,71-65,52.2%,1-2,33.3%,5,77.3%,28.4%,6.9%,2.9%,57.8%,65.7%,57.6%,62.3%,40.2%,50.6%,1.07,QF (Canberra)
2017,11,7,4,63.6%,16-11,59.3%,145-116,55.6%,1-2,33.3%,11,81.5%,29.7%,5.0%,2.1%,57.1%,72.9%,58.0%,66.5%,42.4%,53.9%,1.27,F (Szczecin)
2016,19,15,4,78.9%,33-13,71.7%,245-179,57.8%,3-2,60.0%,19,80.2%,35.8%,7.9%,2.1%,57.4%,74.1%,52.2%,64.8%,43.4%,53.7%,1.23,W (2x)
2015,6,2,4,33.3%,7-9,43.8%,70-72,49.3%,0-0,-,6,67.6%,31.0%,4.3%,4.3%,58.2%,66.0%,44.0%,56.8%,40.4%,48.6%,0.94,R16 (2x)
2013,7,6,1,85.7%,12-5,70.6%,95-65,59.4%,1-0,100.0%,7,78.8%,39.2%,7.4%,3.1%,56.9%,71.8%,54.8%,64.5%,45.3%,54.9%,1.28,W (Braunschweig)
2012,5,5,0,100.0%,10-2,83.3%,72-56,56.3%,3-0,100.0%,5,79.4%,30.6%,6.1%,2.5%,59.7%,70.4%,51.8%,62.9%,42.5%,52.7%,1.14,W (Prostejov)
2010,17,15,2,88.2%,30-9,76.9%,213-142,60.0%,3-0,100.0%,17,79.5%,39.8%,4.0%,2.5%,62.4%,72.6%,52.0%,64.8%,46.4%,55.3%,1.32,W (2x)
2009,61,44,17,72.1%,91-40,69.5%,695-551,55.8%,14-3,82.4%,0,,,,,,,,,,,,W (2x)
2008,6,3,3,50.0%,8-5,61.5%,63-54,53.8%,1-0,100.0%,0,,,,,,,,,,,,QF (Dresden)
2007,19,14,5,73.7%,29-15,65.9%,234-172,57.6%,2-5,28.6%,0,,,,,,,,,,,,F (3x)
2006,21,19,2,90.5%,39-11,78.0%,289-203,58.7%,6-3,66.7%,0,,,,,,,,,,,,W (3x)
2005,7,4,3,57.1%,11-7,61.1%,88-79,52.7%,1-0,100.0%,0,,,,,,,,,,,,QF (San Marino)
2004,18,13,5,72.2%,26-13,66.7%,200-164,54.9%,2-1,66.7%,0,,,,,,,,,,,,W (Mexico City)
2003,25,16,9,64.0%,33-20,62.3%,269-217,55.3%,3-3,50.0%,0,,,,,,,,,,,,W (St Petersburg)
2002,5,1,4,20.0%,4-8,33.3%,54-63,46.2%,1-0,100.0%,0,,,,,,,,,,,,R16 (Aschaffenburg)
2001,2,0,2,0.0%,1-4,20.0%,16-27,37.2%,0-0,-,0,,,,,,,,,,,,R32 (2x)
Career,234,166,68,70.9%,357-179,66.6%,2819-2225,55.9%,42-21,66.7%,70,78.7%,34.6%,6.0%,2.6%,58.7%,71.6%,53.1%,63.9%,43.5%,53.4%,1.21,
