Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W60 Hechingen QF,L vs Melnikova,50% (4/8),70% (7/10),1/1,0/0,20% (2/10),1/3,1/2,- (0/0),- (0/0)
2019 W60 Hechingen R32,W vs Hobgarski,45% (5/11),70% (7/10),1/3,1/3,57% (4/7),0/0,0/0,- (0/0),- (0/0)
2019 W25 Darmstadt R32,L vs Tauson,67% (2/3),67% (2/3),0/0,0/0,44% (4/9),0/2,0/1,- (0/0),- (0/0)
2019 W60 Stare Splavy SF,L vs Krejcikova,38% (3/8),100% (2/2),0/0,0/0,14% (1/7),1/3,1/2,- (0/0),- (0/0)
2019 W60 Stare Splavy QF,W vs Kalinina,57% (8/14),50% (5/10),2/4,1/3,40% (2/5),0/0,0/0,- (0/0),- (0/0)
2019 W60 Stare Splavy R16,W vs Radanovic,67% (6/9),46% (6/13),2/3,1/1,0% (0/3),0/0,0/0,- (0/0),- (0/0)
2019 W60 Wiesbaden R32,L vs Fourlis,63% (5/8),75% (6/8),1/1,0/0,31% (4/13),1/3,0/1,- (0/0),- (0/0)
2019 W25 Sunderland F,W vs Dart,48% (10/21),64% (7/11),2/2,1/1,29% (2/7),3/4,0/0,- (0/0),- (0/0)
2019 W25 Sunderland QF,W vs Chwalinska,50% (9/18),54% (7/13),2/4,1/1,44% (4/9),0/1,0/0,- (0/0),- (0/0)
2019 W25 Sunderland R16,W vs Savinykh,73% (8/11),36% (4/11),2/3,1/2,67% (4/6),0/0,0/0,67% (4/6),50% (3/6)
2019 W25 Sunderland R32,W vs Murray,45% (5/11),70% (7/10),2/4,1/3,77% (10/13),0/0,0/0,- (0/0),- (0/0)
2019 W25 Bolton R32,L vs Raducanu,63% (5/8),40% (2/5),0/0,0/0,56% (5/9),3/5,1/2,- (0/0),- (0/0)
2019 W60 Croissy Beaubourg QF,L vs Dart,59% (10/17),20% (1/5),1/1,0/0,40% (2/5),1/3,0/1,- (0/0),- (0/0)
2019 W60 Croissy Beaubourg R16,W vs Ferrando,50% (10/20),35% (6/17),2/4,1/1,60% (6/10),0/1,0/0,- (0/0),- (0/0)
2019 W60 Croissy Beaubourg R32,W vs Korpatsch,60% (6/10),46% (6/13),2/10,1/3,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 W60 Croissy Beaubourg Q2,W vs Galfi,67% (8/12),57% (4/7),2/2,1/1,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2019 W25 Altenkirchen R16,L vs Bandecchi,53% (9/17),33% (2/6),0/0,0/0,57% (4/7),0/2,0/1,50% (3/6),33% (2/6)
2019 W25 Trnava R16,L vs Zaja,57% (12/21),29% (4/14),1/6,0/3,20% (1/5),0/2,0/1,0% (0/5),50% (2/4)
2019 W25 Trnava Q1,W vs Cristian,78% (7/9),39% (7/18),2/4,1/2,55% (6/11),0/1,0/0,- (0/0),- (0/0)
2019 W25 Trnava Q2,L vs Di Sarra,50% (3/6),100% (2/2),0/0,0/0,50% (5/10),3/5,1/2,- (0/0),- (0/0)
2019 (24 matches),,58.4%,51.4%,50.0%,48.4%,49.1%,37.1%,30.8%,55.2%,44.4%
2018 (1 matches),,50.0%,50.0%,-,-,44.4%,50.0%,66.7%,-,-
2017 (35 matches),,60.6%,46.4%,52.6%,61.1%,54.9%,54.5%,45.8%,57.6%,48.3%
2016 (27 matches),,63.7%,50.2%,65.2%,58.8%,58.7%,47.2%,36.4%,68.3%,48.8%
2015 (4 matches),,58.5%,39.5%,42.1%,36.4%,81.3%,100.0%,-,66.7%,44.4%
Career (113 matches),,58.5%,48.6%,52.3%,53.0%,55.0%,48.2%,38.6%,59.8%,48.0%
