Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 Beijing R128,L vs Sorribes Tormo,67% (10/15),33% (6/18),1/3,0/0,43% (6/14),3/5,2/3,60% (3/5),67% (4/6)
2024 Hua Hin 2 R16,L vs Hartono,45% (5/11),50% (4/8),1/3,0/0,42% (5/12),1/3,0/1,- (0/0),- (0/0)
2019 W25 Naiman F,L vs You,83% (5/6),100% (2/2),0/0,0/0,44% (4/9),0/2,0/1,- (0/0),- (0/0)
2019 W25 Naiman QF,W vs Gasanova,58% (7/12),100% (5/5),2/2,1/1,50% (3/6),0/0,0/0,- (0/0),- (0/0)
2019 Anning R32,L vs Liang,43% (3/7),50% (2/4),0/0,0/0,55% (6/11),0/2,0/1,- (0/0),- (0/0)
2018 Zhengzhou R32,L vs Zhu,33% (2/6),20% (2/10),0/0,0/0,73% (16/22),5/7,5/6,- (0/0),- (0/0)
2017 Hua Hin R32,L vs Wongteanchai,53% (8/15),50% (6/12),1/4,0/0,38% (5/13),10/12,4/5,38% (6/16),63% (10/16)
2017 Liuzhou $60K R32,L vs Zhang,25% (3/12),50% (4/8),0/0,0/0,53% (8/15),3/5,3/4,- (0/0),- (0/0)
2017 Guangzhou R32,L vs Cabrera,36% (5/14),75% (3/4),0/0,0/0,50% (5/10),2/4,1/2,- (0/0),- (0/0)
2017 Dalian R16,L vs Zvonareva,75% (6/8),67% (2/3),0/0,0/0,50% (4/8),0/2,0/1,- (0/0),- (0/0)
2017 Dalian R32,W vs Peterson,53% (8/15),67% (4/6),2/6,1/2,75% (9/12),0/0,0/0,86% (6/7),29% (2/7)
2017 Nanchang R32,L vs Hsieh,40% (4/10),56% (5/9),0/0,0/0,36% (4/11),1/3,0/1,33% (2/6),40% (2/5)
2017 Tianjin $25K QF,L vs Lu,50% (11/22),33% (5/15),1/4,0/0,63% (10/16),9/11,1/2,69% (9/13),23% (3/13)
2017 Naiman $25K SF,L vs Thandi,33% (2/6),0% (0/1),0/0,0/0,50% (5/10),4/6,1/2,- (0/0),- (0/0)
2017 Naiman $25K R16,W vs Ye,50% (12/24),36% (5/14),2/7,1/6,69% (9/13),2/3,0/0,- (0/0),- (0/0)
2017 Naiman $25K R32,W vs Liu,70% (7/10),63% (5/8),2/3,1/2,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2017 Qujing $25K F,W vs Gatto Monticone,47% (8/17),64% (7/11),2/4,1/1,29% (2/7),0/1,0/0,- (0/0),- (0/0)
2017 Qujing $25K SF,W vs Wang,63% (10/16),56% (5/9),2/2,1/1,60% (6/10),1/2,0/0,- (0/0),- (0/0)
2017 Qujing $25K QF,W vs Ye,55% (6/11),75% (6/8),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2017 Qujing $25K R16,W vs Yuan,45% (5/11),47% (7/15),2/4,1/1,64% (7/11),0/0,0/0,- (0/0),- (0/0)
2024 (2 matches),,57.7%,38.5%,33.3%,-,42.3%,50.0%,50.0%,60.0%,66.7%
2019 (3 matches),,60.0%,81.8%,100.0%,100.0%,50.0%,0.0%,0.0%,-,-
2018 (1 matches),,33.3%,20.0%,-,-,72.7%,71.4%,83.3%,-,-
2017 (27 matches),,51.9%,50.6%,53.8%,53.3%,50.2%,56.7%,56.0%,51.0%,46.0%
2016 (13 matches),,58.8%,45.1%,61.9%,83.3%,50.8%,56.8%,66.7%,68.4%,42.1%
Career (60 matches),,55.1%,49.8%,52.8%,55.0%,53.2%,53.5%,58.5%,53.8%,46.3%
