Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),232,300,166,1609,170,1561,146,1562,179,1434,622,102,,
2025,166,436,174,1598,175,1545,153,1557,192,1428,623,103
2024,175,408,212,1515,203,1488,216,1448,194,1408,734,67
2023,268,277,,,,,,,,,,
2022,327,169,,,,,,,,,,
2021,786,37,,,,,,,,,,
2020,508,81,,,,,,,,,1014,21
2019,483,81,,,,,,,,,972,21
2018,620,22,,,,,,,,,548,54
2017,217,259,228,1311,231,1266,,,,,267,262
2016,318,137,,,,,,,,,338,156
2015,428,73,,,,,,,,,594,59
2014,746,20,,,,,,,,,806,24
