Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,2,Hard,3,1,2,33.3%,1,0,1,0.0%,2025,2026,Q2,3,1.16,0.9%,3.0%,63.8%,65.5%,57.1%,62.5%,43.5%,58.8%,44.4%
Roland Garros,1,Clay,1,0,1,0.0%,0,0,0,-,2024,2024,Q1,1,0.86,0.0%,4.2%,61.1%,62.1%,43.2%,54.7%,38.7%,61.5%,42.9%
Wimbledon,2,Grass,2,0,2,0.0%,0,0,0,-,2024,2025,Q1,2,0.65,2.9%,2.2%,68.4%,54.8%,44.2%,51.5%,31.8%,57.1%,60.0%
US Open,3,Hard,4,1,3,25.0%,0,0,0,-,2017,2025,Q2,3,0.84,0.4%,3.9%,65.2%,52.0%,44.4%,49.4%,42.7%,48.6%,34.4%
Guangzhou,4,Hard,6,2,4,33.3%,2,2,0,100.0%,2017,2025,R32,6,0.93,3.6%,5.0%,63.5%,58.4%,50.5%,55.5%,41.5%,52.5%,36.2%
Wuhan,2,Hard,2,0,2,0.0%,1,0,1,0.0%,2017,2024,Q1,2,0.79,0.6%,6.5%,60.0%,49.5%,43.5%,47.1%,41.8%,47.8%,35.0%
Beijing,3,Hard,4,1,3,25.0%,1,1,0,100.0%,2017,2024,R128,4,0.92,1.1%,4.0%,65.2%,58.5%,40.2%,52.1%,44.3%,47.7%,43.2%
Hua Hin,2,Hard,2,0,2,0.0%,2,1,1,50.0%,2017,2023,R32,2,0.94,2.1%,5.1%,63.4%,47.0%,40.7%,44.7%,51.9%,40.0%,64.0%
Tianjin,3,Hard,4,1,3,25.0%,0,0,0,-,2016,2019,Q2,4,0.93,3.1%,6.5%,65.3%,59.6%,38.5%,52.3%,44.2%,35.7%,33.3%
Nanchang,4,Hard,4,0,4,0.0%,1,0,1,0.0%,2015,2019,R32,3,0.71,0.9%,6.0%,60.4%,48.9%,39.5%,45.2%,38.8%,35.7%,34.8%
