Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,10,7,3,70.0%,15-5,75.0%,106-77,57.9%,2-1,66.7%,10,68.1%,44.4%,1.9%,2.1%,67.6%,60.8%,50.2%,57.3%,47.0%,52.2%,1.10,F (W50 Helsinki)
2025,37,22,15,59.5%,49-34,59.0%,398-343,53.7%,4-3,57.1%,34,63.3%,46.7%,2.0%,3.1%,68.4%,60.1%,45.4%,55.5%,48.3%,51.9%,1.09,F (W75 Leszno)
2024,38,29,9,76.3%,62-23,72.9%,439-345,56.0%,5-1,83.3%,6,59.7%,40.0%,2.6%,3.8%,65.5%,60.9%,41.5%,54.2%,48.2%,51.2%,1.05,W (3x)
2023,52,33,19,63.5%,72-46,61.0%,593-495,54.5%,8-5,61.5%,0,,,,,,,,,,,,W (2x)
2022,27,21,6,77.8%,45-15,75.0%,321-213,60.1%,2-3,40.0%,0,,,,,,,,,,,,W (3x)
2019,19,9,10,47.4%,19-24,44.2%,191-215,47.0%,1-3,25.0%,1,37.5%,22.2%,4.8%,9.5%,60.3%,55.3%,32.0%,46.0%,39.3%,42.9%,0.73,F (W25 Naiman)
2018,14,8,6,57.1%,17-15,53.1%,142-130,52.2%,0-1,0.0%,1,25.0%,25.0%,1.4%,12.7%,50.7%,52.8%,31.4%,42.3%,41.8%,42.0%,0.72,W (Xiamen $15K)
2017,37,27,10,73.0%,54-29,65.1%,422-348,54.8%,6-3,66.7%,3,59.5%,32.4%,1.1%,6.7%,65.3%,54.3%,46.2%,51.5%,43.7%,47.7%,0.90,W (3x)
2016,41,19,22,46.3%,43-50,46.2%,417-438,48.8%,3-4,42.9%,0,,,,,,,,,,,,W (Hua Hin $25K)
2015,32,19,13,59.4%,42-29,59.2%,333-291,53.4%,1-2,33.3%,0,,,,,,,,,,,,W (2x)
2014,20,11,9,55.0%,23-21,52.3%,196-185,51.4%,2-0,100.0%,0,,,,,,,,,,,,SF (2x)
Career,327,205,122,62.7%,441-291,60.2%,3558-3080,53.6%,34-26,56.7%,55,62.5%,43.9%,2.0%,3.5%,67.3%,59.7%,45.1%,55.0%,47.5%,51.3%,1.05,
