Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Miami R64,L vs Andreeva,1.1%,0.0%,11.4%,57.9%,12.3%,25.0%,0.0%,11.4%,9.4%,0.3%,100.0%,43,10
2025 Cincinnati R32,L vs Seidel,8.2%,85.7%,10.9%,80.0%,14.1%,20.0%,0.0%,16.2%,77.8%,0.4%,0.0%,67,33
2025 Montreal R32,W vs Andreeva,1.4%,0.0%,11.5%,52.9%,13.6%,30.0%,0.0%,16.1%,17.6%,0.0%,-,47,74
2025 Nottingham F,W vs Yastremska,0.0%,-,5.5%,62.5%,17.8%,25.0%,0.0%,10.9%,60.0%,0.0%,-,-60,-16
2025 Queens Club R32,W vs Jones,4.2%,0.0%,8.7%,66.7%,14.0%,21.4%,0.0%,19.1%,40.0%,2.1%,0.0%,-18,-2
2025 Madrid R128,L vs Andreescu,2.2%,100.0%,7.4%,50.0%,19.6%,23.5%,50.0%,3.2%,0.0%,0.0%,-,48,67
2025 Indian Wells R64,L vs Sabalenka,0.0%,-,9.8%,69.2%,8.9%,23.1%,0.0%,10.6%,14.3%,0.6%,100.0%,-14,-21
2025 Indian Wells R128,W vs Blinkova,0.0%,-,8.0%,85.7%,20.5%,33.3%,100.0%,20.0%,35.0%,1.0%,100.0%,82,57
2025 Austin F,L vs Pegula,0.0%,-,8.5%,54.5%,7.3%,6.9%,0.0%,1.4%,0.0%,1.7%,50.0%,-15,-5
2025 Dubai R32,W vs Gauff,0.0%,-,5.1%,71.4%,10.6%,35.7%,0.0%,6.8%,12.5%,0.4%,0.0%,12,0
2025 Hobart F,W vs Mertens,0.0%,-,9.2%,87.5%,23.8%,35.5%,57.1%,12.9%,40.0%,0.3%,100.0%,57,55
2025 Hobart SF,W vs Avanesyan,0.0%,-,8.2%,71.4%,9.9%,12.0%,0.0%,4.5%,12.5%,1.6%,16.7%,-49,-48
2024 Cleveland F,W vs Haddad Maia,0.0%,-,3.9%,66.7%,10.8%,24.2%,6.7%,6.3%,30.8%,0.7%,0.0%,-3,21
2024 Wimbledon R128,L vs Sakkari,0.0%,-,11.5%,27.3%,0.0%,0.0%,0.0%,2.4%,0.0%,0.6%,100.0%,-141,-83
2024 Charleston R64,L vs Wozniacki,0.0%,-,6.0%,40.0%,9.3%,30.0%,0.0%,2.1%,0.0%,0.0%,-,-79,-91
2024 Indian Wells R128,L vs Parrizas Diaz,0.0%,-,5.1%,75.0%,8.3%,14.9%,0.0%,6.4%,20.0%,0.0%,-,-79,-63
2024 Australian Open R128,W vs Ferro,0.0%,-,4.6%,71.4%,8.5%,18.2%,0.0%,8.0%,25.0%,0.0%,-,-83,-50
2024 Auckland R32,L vs Sun,0.0%,-,2.8%,33.3%,9.4%,6.7%,0.0%,10.0%,50.0%,0.0%,-,-44,-7
2023 US Open Q3,L vs Lys,0.0%,-,3.0%,33.3%,11.9%,18.2%,50.0%,3.8%,11.1%,0.0%,-,-24,-43
Last 52 Weeks (6 matches),,3.0%,58.3%,9.5%,63.0%,14.5%,23.8%,28.6%,13.6%,26.7%,0.4%,20.0%,28,28
Career (19 matches),,1.0%,58.3%,7.6%,64.1%,11.9%,20.7%,20.5%,8.8%,22.7%,0.5%,39.1%,-13,-7
