Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,68,38,30,55.9%,89-74,54.6%,795-760,51.1%,8-10,44.4%,68,67.9%,34.5%,3.0%,4.1%,61.8%,63.4%,47.6%,57.3%,43.4%,50.4%,1.02
Clay,10,3,7,30.0%,7-16,30.4%,98-119,45.2%,1-1,50.0%,10,57.0%,33.3%,1.6%,4.0%,63.8%,57.5%,43.5%,52.4%,43.0%,47.6%,0.90
Grass,9,6,3,66.7%,13-8,61.9%,109-98,52.7%,0-2,0.0%,9,73.3%,33.7%,3.2%,4.0%,59.6%,68.4%,48.2%,60.3%,42.6%,51.3%,1.07
Grand Slams,11,3,8,27.3%,7-17,29.2%,98-127,43.6%,0-3,0.0%,11,59.1%,28.6%,3.4%,4.6%,61.9%,61.1%,41.3%,53.6%,40.7%,47.3%,0.88
Premiers,20,9,11,45.0%,24-23,51.1%,220-219,50.1%,2-1,66.7%,20,70.4%,30.0%,3.1%,3.2%,63.9%,64.0%,48.3%,58.4%,41.2%,49.8%,0.99
Internationals,26,20,6,76.9%,43-22,66.2%,355-286,55.4%,2-2,50.0%,26,70.0%,40.9%,3.4%,4.6%,60.5%,63.9%,49.6%,58.3%,46.5%,52.2%,1.11
Finals,4,3,1,75.0%,6-4,60.0%,49-44,52.7%,0-0,-,4,67.4%,38.3%,2.9%,4.0%,59.2%,59.8%,56.6%,58.5%,45.1%,51.2%,1.09
Semi-finals,4,4,0,100.0%,8-2,80.0%,57-40,58.8%,0-0,-,4,70.8%,46.9%,4.3%,6.0%,60.7%,64.8%,51.7%,59.7%,48.2%,53.6%,1.20
Quarter-finals,7,4,3,57.1%,8-8,50.0%,78-76,50.6%,0-0,-,7,72.4%,29.5%,3.9%,3.5%,64.0%,64.8%,51.1%,59.9%,42.7%,50.7%,1.07
vs Righties,79,43,36,54.4%,100-88,53.2%,908-883,50.7%,9-10,47.4%,79,67.0%,34.5%,2.8%,4.0%,61.9%,62.9%,47.1%,56.9%,43.4%,50.2%,1.01
vs Lefties,8,4,4,50.0%,9-10,47.4%,94-94,50.0%,0-3,0.0%,8,69.6%,32.3%,3.2%,4.9%,60.9%,65.9%,48.7%,59.2%,42.0%,50.5%,1.03
vs Top 10,11,2,9,18.2%,7-18,28.0%,94-143,39.7%,2-1,66.7%,11,55.9%,22.4%,2.5%,4.2%,65.1%,60.1%,40.1%,53.1%,37.2%,45.4%,0.79
