Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Miami R64,L vs Andreeva,50% (7/14),50% (1/2),1/2,0/0,30% (3/10),0/2,0/1,80% (4/5),60% (3/5)
2025 Cincinnati R32,L vs Seidel,86% (12/14),50% (4/8),1/4,0/2,63% (5/8),0/2,0/1,43% (3/7),43% (3/7)
2025 Montreal R32,W vs Andreeva,63% (5/8),50% (7/14),2/3,1/2,33% (3/9),0/0,0/0,67% (4/6),50% (3/6)
2025 Nottingham F,W vs Yastremska,82% (9/11),27% (4/15),2/7,1/6,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2025 Queen's Club R32,W vs Jones,58% (7/12),83% (5/6),2/3,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2025 Madrid R128,L vs Andreescu,100% (5/5),13% (1/8),0/0,0/0,0% (0/4),2/4,0/1,- (0/0),- (0/0)
2025 Indian Wells R64,L vs Sabalenka,53% (9/17),- (0/0),0/0,0/0,33% (1/3),1/3,0/1,50% (3/6),20% (1/5)
2025 Indian Wells R128,W vs Blinkova,60% (6/10),67% (6/9),2/3,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2025 Austin F,L vs Pegula,67% (4/6),43% (3/7),0/0,0/0,40% (4/10),1/3,0/1,- (0/0),- (0/0)
2025 Dubai R32,W vs Gauff,67% (10/15),43% (3/7),2/2,1/1,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2025 Hobart F,W vs Mertens,100% (9/9),43% (6/14),2/2,1/1,57% (4/7),4/5,0/0,- (0/0),- (0/0)
2025 Hobart SF,W vs Avanesyan,62% (8/13),80% (8/10),2/2,1/1,14% (1/7),0/1,0/0,- (0/0),- (0/0)
2024 US Open R128,L vs Kostyuk,50% (4/8),50% (1/2),0/0,0/0,56% (5/9),0/2,0/1,- (0/0),- (0/0)
2024 Cleveland F,W vs Haddad Maia,60% (9/15),56% (5/9),2/2,1/1,43% (3/7),1/2,0/0,- (0/0),- (0/0)
2024 Wimbledon R128,L vs Sakkari,40% (2/5),40% (2/5),0/0,0/0,25% (2/8),0/2,0/1,- (0/0),- (0/0)
2024 Charleston R64,L vs Wozniacki,0% (0/4),100% (1/1),0/0,0/0,50% (6/12),0/2,0/1,- (0/0),- (0/0)
2024 Indian Wells R128,L vs Parrizas Diaz,46% (6/13),33% (3/9),0/0,0/0,64% (7/11),1/3,1/2,40% (2/5),20% (1/5)
2024 Australian Open R128,W vs Ferro,79% (11/14),36% (4/11),2/2,1/1,50% (2/4),0/1,0/0,- (0/0),- (0/0)
2024 Auckland R32,L vs Sun,42% (5/12),50% (2/4),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2019 W15 Orlando FL R32,L vs Kobelt,43% (6/14),44% (4/9),0/0,0/0,46% (6/13),2/5,0/1,17% (1/6),60% (3/5)
2026 (1 matches),,50.0%,50.0%,50.0%,-,30.0%,0.0%,0.0%,80.0%,60.0%
2025 (11 matches),,70.0%,48.0%,57.7%,46.7%,41.9%,44.4%,0.0%,52.6%,38.9%
2024 (7 matches),,52.1%,43.9%,100.0%,100.0%,47.5%,14.3%,16.7%,40.0%,20.0%
2019 (1 matches),,42.9%,44.4%,-,-,46.2%,40.0%,0.0%,16.7%,60.0%
2017 (3 matches),,46.7%,65.2%,80.0%,100.0%,48.0%,66.7%,0.0%,83.3%,40.0%
Career (23 matches),,59.4%,49.1%,64.9%,57.9%,44.4%,35.6%,7.7%,53.7%,42.1%
