Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Miami R64,L vs Andreeva,1.08,0.71,58.5,2.7,4.3%,48.9%,0.0%,51.1%,31.6%,34.3%
2025 Cincinnati R32,L vs Seidel,0.79,0.89,88.4,8.1,0.0%,62.2%,4.8%,71.4%,26.0%,50.0%
2025 Montreal R32,W vs Andreeva,1.18,1.24,66.7,3.3,5.1%,46.2%,0.0%,52.8%,54.1%,52.8%
2025 Nottingham F,W vs Yastremska,1.17,1.39,49.2,2.1,0.0%,72.7%,6.7%,50.0%,51.2%,38.5%
2025 Queen's Club R32,W vs Jones,1.11,1.54,48.7,2.1,4.0%,64.0%,0.0%,62.5%,53.6%,48.1%
2025 Madrid R128,L vs Andreescu,0.71,0.61,39.4,2.0,0.0%,56.5%,0.0%,59.1%,33.3%,40.0%
2025 Indian Wells R64,L vs Sabalenka,0.90,0.53,50.5,2.3,7.5%,62.5%,0.0%,60.0%,26.7%,18.5%
2025 Indian Wells R128,W vs Blinkova,1.05,1.96,37.8,2.0,0.0%,69.6%,0.0%,61.9%,62.5%,65.0%
2025 Austin F,L vs Pegula,0.93,0.76,59.2,3.1,0.0%,42.4%,0.0%,54.8%,44.1%,40.6%
2025 Dubai R32,W vs Gauff,1.21,1.33,57.4,2.6,0.0%,63.9%,0.0%,67.6%,37.1%,38.7%
2025 Hobart F,W vs Mertens,1.06,1.38,44.9,2.0,5.6%,61.1%,3.0%,63.6%,46.2%,51.9%
2025 Hobart SF,W vs Avanesyan,1.06,1.18,74.6,6.3,0.0%,59.1%,0.0%,46.3%,51.1%,53.7%
2024 US Open R128,L vs Kostyuk,1.02,0.63,48.3,2.1,0.0%,40.0%,0.0%,58.6%,30.0%,33.3%
2024 Cleveland F,W vs Haddad Maia,1.15,1.22,70.8,6.6,2.4%,69.0%,5.1%,51.3%,44.7%,38.2%
2024 Wimbledon R128,L vs Sakkari,1.01,0.63,46.7,2.5,4.0%,32.0%,4.3%,47.8%,36.0%,39.1%
2024 Charleston R64,L vs Wozniacki,1.19,0.49,36.6,2.1,0.0%,37.5%,0.0%,31.8%,20.0%,35.3%
2024 Indian Wells R128,L vs Parrizas Diaz,0.89,0.80,62.4,2.3,0.0%,53.7%,0.0%,56.4%,28.2%,54.1%
2024 Australian Open R128,W vs Ferro,1.10,1.43,52.7,4.5,2.6%,64.1%,6.3%,71.9%,48.8%,35.0%
2024 Auckland R32,L vs Sun,1.07,0.62,48.5,2.3,0.0%,43.8%,3.2%,51.6%,28.0%,33.3%
2019 W15 Orlando FL R32,L vs Kobelt,0.97,0.79,37.5,2.1,-,38.5%,-,52.1%,43.2%,46.9%
2026 (1 matches),,1.08,0.71,58.5,2.7,4.3%,48.9%,0.0%,51.1%,31.6%,34.3%
2025 (11 matches),,1.02,1.11,58.3,2.6,2.1%,59.7%,1.4%,59.0%,43.6%,45.7%
2024 (7 matches),,1.06,0.83,54.3,2.7,1.3%,51.1%,2.8%,54.0%,35.3%,39.2%
2019 (1 matches),,0.97,0.79,37.5,2.1,0.0%,38.5%,0.0%,52.1%,43.2%,46.9%
2017 (3 matches),,1.13,1.21,49.8,2.0,0.0%,55.4%,0.0%,46.5%,44.9%,60.0%
Career (23 matches),,1.04,0.99,55.1,2.5,1.6%,54.7%,1.5%,55.2%,40.9%,45.0%
