Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,3,Hard,5,2,3,40.0%,0,0,0,-,2024,2026,R64,5,0.91,5.0%,3.5%,65.0%,64.7%,47.9%,58.8%,37.4%,60.5%,50.0%
Roland Garros,2,Clay,2,0,2,0.0%,2,0,2,0.0%,2024,2025,R128,2,0.84,1.3%,5.7%,63.1%,55.6%,31.0%,46.5%,45.2%,50.0%,61.5%
Wimbledon,2,Grass,5,3,2,60.0%,2,0,2,0.0%,2024,2025,R128,5,0.99,1.8%,5.2%,60.8%,62.3%,46.1%,55.9%,43.5%,50.0%,43.8%
US Open,3,Hard,6,3,3,50.0%,2,1,1,50.0%,2023,2025,R64,6,0.93,2.3%,5.4%,58.5%,56.4%,43.5%,51.0%,45.4%,54.1%,39.3%
Miami,3,Hard,6,3,3,50.0%,2,2,0,100.0%,2024,2026,R32,6,0.87,2.8%,4.3%,61.8%,60.7%,42.5%,53.7%,40.3%,32.6%,40.8%
Indian Wells,3,Hard,4,1,3,25.0%,3,0,3,0.0%,2024,2026,R64,4,0.94,2.2%,3.7%,58.1%,65.2%,49.1%,58.4%,39.2%,59.3%,45.5%
Abu Dhabi,2,Hard,6,4,2,66.7%,1,1,0,100.0%,2025,2026,QF,6,1.14,4.3%,3.8%,60.1%,62.8%,56.8%,60.4%,45.1%,64.9%,46.9%
Hobart,2,Hard,6,5,1,83.3%,0,0,0,-,2025,2026,W,6,1.21,3.3%,2.9%,63.9%,61.7%,56.6%,59.9%,48.6%,41.7%,54.1%
Brisbane,2,Hard,4,2,2,50.0%,0,0,0,-,2024,2026,R32,4,1.02,1.2%,2.4%,63.1%,64.3%,54.3%,60.6%,40.1%,60.0%,39.3%
Tokyo,2,Hard,4,2,2,50.0%,0,0,0,-,2024,2025,R16,4,1.04,2.6%,2.6%,64.2%,65.2%,44.0%,57.6%,44.0%,56.4%,39.5%
