Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Miami R64,L vs Andreeva,17% (2/12),50% (1/2),0/5,57% (8/14),13% (1/8),1/1,0/0,2/4,0/0,2/3
2025 Cincinnati R32,L vs Seidel,27% (4/15),100% (4/4),1/3,20% (3/15),0% (0/3),2/3,0/0,0/0,0/0,0/0
2025 Montreal R32,W vs Andreeva,82% (9/11),78% (7/9),4/6,64% (7/11),14% (1/7),2/6,1/2,0/0,1/2,0/0
2025 Nottingham F,W vs Yastremska,55% (6/11),67% (4/6),1/2,18% (2/11),0% (0/2),3/4,2/4,0/0,1/2,0/0
2025 Queen's Club R32,W vs Jones,56% (5/9),100% (5/5),2/2,33% (3/9),33% (1/3),4/5,2/2,0/0,1/1,0/0
2025 Madrid R128,L vs Andreescu,33% (3/9),33% (1/3),1/4,44% (4/9),0% (0/4),1/1,0/0,1/1,0/0,1/1
2025 Indian Wells R64,L vs Sabalenka,0% (0/10),- (0/0),0/1,27% (3/11),33% (1/3),0/0,0/0,2/3,0/0,0/1
2025 Indian Wells R128,W vs Blinkova,75% (6/8),100% (6/6),1/1,29% (2/7),50% (1/2),4/4,0/0,0/0,0/0,0/0
2025 Austin F,L vs Pegula,50% (5/10),60% (3/5),1/4,60% (6/10),0% (0/6),2/3,0/0,1/3,0/0,0/1
2025 Dubai R32,W vs Gauff,36% (4/11),75% (3/4),1/1,27% (3/11),67% (2/3),3/3,2/3,0/0,1/2,0/0
2025 Hobart F,W vs Mertens,54% (7/13),86% (6/7),1/3,33% (4/12),25% (1/4),4/5,1/2,1/1,0/0,0/0
2025 Hobart SF,W vs Avanesyan,60% (9/15),89% (8/9),3/5,43% (6/14),0% (0/6),3/6,0/0,0/1,0/0,0/0
2024 US Open R128,L vs Kostyuk,11% (1/9),100% (1/1),0/3,63% (5/8),20% (1/5),1/1,0/0,0/1,0/0,0/0
2024 Cleveland F,W vs Haddad Maia,38% (5/13),100% (5/5),2/4,31% (4/13),0% (0/4),5/5,2/2,1/1,1/1,1/1
2024 Wimbledon R128,L vs Sakkari,25% (2/8),100% (2/2),1/5,88% (7/8),14% (1/7),0/2,0/0,0/1,0/0,0/1
2024 Charleston R64,L vs Wozniacki,14% (1/7),100% (1/1),0/5,100% (6/6),0% (0/6),0/1,0/0,0/1,0/0,0/0
2024 Indian Wells R128,L vs Parrizas Diaz,55% (6/11),50% (3/6),3/4,50% (5/10),20% (1/5),2/3,0/0,0/0,0/0,0/0
2024 Australian Open R128,W vs Ferro,46% (6/13),67% (4/6),0/2,23% (3/13),33% (1/3),3/4,2/2,0/0,1/1,0/0
2024 Auckland R32,L vs Sun,22% (2/9),100% (2/2),1/4,50% (5/10),0% (0/5),0/2,0/0,1/2,0/0,0/1
2019 W15 Orlando FL R32,L vs Kobelt,31% (4/13),100% (4/4),2/6,47% (7/15),0% (0/7),2/4,0/0,0/0,0/0,0/0
2026 (1 matches),,16.7%,50.0%,0.0%,57.1%,12.5%,100.0%,-,50.0%,-,66.7%
2025 (11 matches),,47.5%,81.0%,50.0%,35.8%,16.3%,70.0%,61.5%,55.6%,57.1%,33.3%
2024 (7 matches),,32.9%,78.3%,25.9%,51.5%,11.4%,61.1%,100.0%,33.3%,100.0%,33.3%
2019 (1 matches),,30.8%,100.0%,33.3%,46.7%,0.0%,50.0%,-,-,-,-
2017 (3 matches),,63.0%,88.2%,63.6%,59.3%,18.8%,64.3%,66.7%,50.0%,50.0%,0.0%
Career (23 matches),,42.6%,81.7%,39.5%,44.7%,13.8%,66.2%,70.0%,47.8%,63.6%,40.0%
