Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Miami R64,L vs Andreeva,25,42,0.6,15.0%,25.1%,23,36,0.6,15.4%,24.2%,10.1%,5.4%,1.0,16.2%,15.6%
2025 Cincinnati R32,L vs Seidel,38,30,1.3,20.8%,16.4%,36,30,1.2,21.4%,17.9%,12.5%,8.3%,0.9,14.8%,16.4%
2025 Montreal R32,W vs Andreeva,27,40,0.7,18.2%,27.0%,25,32,0.8,18.7%,23.9%,6.7%,11.9%,0.4,10.1%,23.0%
2025 Nottingham F,W vs Yastremska,11,13,0.8,7.6%,9.0%,9,11,0.8,6.7%,8.2%,3.7%,2.2%,0.7,17.9%,24.8%
2025 Queen's Club R32,W vs Jones,11,11,1.0,10.6%,10.6%,10,10,1.0,10.5%,10.5%,6.3%,4.2%,0.3,7.7%,24.0%
2025 Madrid R128,L vs Andreescu,9,24,0.4,8.3%,22.2%,9,22,0.4,8.8%,21.6%,7.8%,1.0%,1.0,18.5%,19.4%
2025 Indian Wells R64,L vs Sabalenka,12,19,0.6,9.1%,14.4%,9,19,0.5,7.4%,15.7%,3.3%,4.1%,1.1,21.2%,19.7%
2025 Indian Wells R128,W vs Blinkova,18,17,1.1,20.5%,19.3%,18,16,1.1,21.2%,18.8%,9.4%,11.8%,0.1,2.3%,15.9%
2025 Austin F,L vs Pegula,7,34,0.2,5.4%,26.2%,7,30,0.2,5.6%,24.2%,4.0%,1.6%,0.4,9.2%,25.4%
2025 Dubai R32,W vs Gauff,13,26,0.5,9.6%,19.1%,13,25,0.5,10.0%,19.2%,6.9%,3.1%,0.4,8.8%,22.8%
2025 Hobart F,W vs Mertens,44,24,1.8,25.4%,13.9%,41,23,1.8,24.8%,13.9%,16.4%,8.5%,0.8,8.7%,11.0%
2025 Hobart SF,W vs Avanesyan,18,30,0.6,10.5%,17.5%,18,28,0.6,10.8%,16.9%,7.8%,3.0%,0.6,12.9%,23.4%
2024 US Open R128,L vs Kostyuk,8,29,0.3,6.9%,25.0%,8,27,0.3,7.6%,25.7%,2.9%,2.9%,1.0,21.6%,22.4%
2024 Cleveland F,W vs Haddad Maia,19,32,0.6,12.4%,20.9%,16,28,0.6,11.5%,20.1%,7.2%,2.2%,0.5,9.2%,17.6%
2024 Wimbledon R128,L vs Sakkari,4,15,0.3,4.2%,15.6%,2,12,0.2,2.4%,14.3%,2.4%,0.0%,1.0,25.0%,24.0%
2024 Charleston R64,L vs Wozniacki,4,21,0.2,4.8%,25.3%,4,20,0.2,5.1%,25.3%,5.1%,0.0%,1.7,24.1%,14.5%
2024 Indian Wells R128,L vs Parrizas Diaz,15,38,0.4,9.6%,24.4%,15,31,0.5,10.1%,20.9%,6.8%,3.4%,0.4,11.5%,26.9%
2024 Australian Open R128,W vs Ferro,15,24,0.6,9.9%,15.8%,12,21,0.6,8.2%,14.4%,4.1%,4.1%,0.5,15.1%,29.6%
2024 Auckland R32,L vs Sun,8,20,0.4,7.3%,18.3%,7,16,0.4,7.0%,16.0%,4.0%,3.0%,1.6,25.7%,16.5%
Career (19 matches),,306,489,0.6,12.0%,19.2%,282,437,0.6,11.9%,18.4%,7.1%,4.5%,0.7,14.4%,20.7%
