Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Miami R64,L vs Andreeva,4.4,4.6,4.1,41.7%,37.5%,50.0%,52.9%,54.2%,3.6%,6.5,4.4,2.5,1.9
2025 Cincinnati R32,L vs Seidel,3.8,3.9,3.7,44.7%,56.9%,68.4%,60.0%,64.1%,2.0%,2.5,1.6,12.5,13.0
2025 Montreal R32,W vs Andreeva,3.8,4.3,3.3,46.0%,56.4%,66.7%,60.0%,46.1%,2.3%,1.0,1.0,11.0,8.7
2025 Nottingham F,W vs Yastremska,3.0,3.0,3.0,52.5%,57.6%,37.5%,33.3%,47.5%,2.4%,4.5,6.9,8.0,9.9
2025 Queens Club R32,W vs Jones,3.6,3.7,3.4,51.6%,59.3%,100.0%,50.0%,50.3%,16.9%,8.0,13.8,10.0,16.9
2025 Madrid R128,L vs Andreescu,3.3,2.8,3.6,44.1%,51.7%,16.7%,60.0%,57.1%,6.3%,5.5,7.1,-6.5,-11.6
2025 Indian Wells R64,L vs Sabalenka,3.4,3.8,2.8,44.9%,43.6%,50.0%,0.0%,48.8%,16.9%,-4.5,-7.0,1.0,1.4
2025 Indian Wells R128,W vs Blinkova,5.0,5.1,5.0,60.0%,63.0%,60.0%,90.9%,50.8%,7.3%,13.0,13.3,19.5,21.9
2025 Austin F,L vs Pegula,4.2,4.3,4.2,46.4%,47.1%,35.3%,50.0%,56.4%,6.9%,0.0,0.0,-10.0,-10.6
2025 Dubai R32,W vs Gauff,4.2,4.6,3.8,47.5%,65.4%,53.8%,52.9%,46.5%,1.6%,12.0,11.3,0.5,0.4
2025 Hobart F,W vs Mertens,4.0,3.7,4.3,46.7%,59.3%,84.6%,57.1%,52.4%,3.6%,26.0,18.7,9.5,7.1
2025 Hobart SF,W vs Avanesyan,5.1,5.3,4.9,46.9%,53.5%,72.7%,52.0%,52.4%,2.2%,13.0,7.4,2.0,1.2
2024 Cleveland F,W vs Haddad Maia,4.3,4.6,3.9,48.9%,53.3%,50.0%,63.2%,57.0%,3.3%,13.5,9.3,-7.5,-6.5
2024 Wimbledon R128,L vs Sakkari,4.1,4.4,3.8,38.0%,59.3%,0.0%,25.0%,63.3%,6.9%,-4.5,-5.0,-4.0,-8.0
2024 Charleston R64,L vs Wozniacki,5.9,6.8,4.7,37.9%,36.0%,21.4%,20.0%,46.0%,3.5%,1.0,1.1,-11.0,-10.2
2024 Indian Wells R128,L vs Parrizas Diaz,5.5,5.4,5.7,44.1%,46.7%,37.5%,80.0%,53.6%,2.8%,1.5,0.8,8.0,4.7
2024 Australian Open R128,W vs Ferro,4.3,4.0,4.6,57.1%,42.3%,46.9%,80.0%,44.6%,2.6%,9.5,8.0,5.5,3.9
2024 Auckland R32,L vs Sun,3.5,3.3,3.8,42.6%,29.2%,50.0%,40.0%,49.0%,6.7%,-1.0,-1.6,-3.0,-4.5
2023 US Open Q3,L vs Lys,4.6,4.3,4.9,36.2%,28.6%,64.3%,40.0%,43.6%,4.5%,-0.5,-0.6,-7.0,-6.8
Last 52 Weeks (6 matches),,3.7,3.8,3.5,46.7%,52.4%,58.6%,54.7%,53.8%,4.8%,4.7,4.7,6.3,6.8
Career (19 matches),,4.2,4.3,4.1,46.6%,50.2%,50.9%,55.5%,52.0%,4.6%,5.6,5.1,2.2,2.1
