Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,29,15,14,51.7%,37-32,53.6%,328-328,50.0%,5-4,55.6%,29,67.5%,32.7%,3.0%,4.6%,63.0%,62.6%,47.1%,56.9%,43.0%,50.0%,1.00
Clay,9,3,6,33.3%,7-14,33.3%,97-107,47.5%,1-1,50.0%,9,60.4%,34.7%,1.7%,4.1%,63.8%,58.9%,44.5%,53.7%,43.8%,48.6%,0.95
Grass,8,6,2,75.0%,13-6,68.4%,105-86,55.0%,0-2,0.0%,8,77.4%,34.4%,3.1%,3.8%,60.1%,69.5%,50.6%,62.0%,43.0%,52.4%,1.13
Grand Slams,6,2,4,33.3%,4-8,33.3%,54-67,44.6%,0-3,0.0%,6,54.2%,37.3%,2.5%,5.1%,63.0%,58.1%,40.0%,51.4%,44.8%,48.2%,0.92
Premiers,13,7,6,53.8%,17-13,56.7%,153-131,53.9%,1-1,50.0%,13,75.7%,32.4%,3.5%,4.2%,64.5%,66.1%,49.5%,60.2%,42.3%,51.1%,1.06
Internationals,8,5,3,62.5%,12-8,60.0%,109-98,52.7%,1-1,50.0%,8,70.6%,35.0%,3.3%,4.3%,59.1%,63.5%,52.3%,59.0%,44.0%,51.2%,1.07
Finals,1,1,0,100.0%,2-0,100.0%,13-9,59.1%,0-0,-,1,81.8%,36.4%,3.2%,3.2%,55.6%,57.1%,67.9%,61.9%,45.1%,52.4%,1.18
Semi-finals,1,1,0,100.0%,2-0,100.0%,12-6,66.7%,0-0,-,1,100.0%,33.3%,7.8%,5.9%,62.7%,87.5%,57.9%,76.5%,40.7%,57.3%,1.73
Quarter-finals,4,1,3,25.0%,2-7,22.2%,36-49,42.4%,0-0,-,4,64.3%,20.9%,3.7%,3.7%,65.4%,60.1%,47.9%,55.9%,39.1%,47.2%,0.89
vs Righties,41,22,19,53.7%,52-45,53.6%,469-457,50.6%,6-4,60.0%,41,67.8%,33.6%,2.7%,4.3%,62.7%,62.7%,47.2%,56.9%,43.1%,50.0%,1.00
vs Lefties,5,2,3,40.0%,5-7,41.7%,61-64,48.8%,0-3,0.0%,5,68.3%,32.3%,3.1%,5.1%,62.7%,65.3%,47.9%,58.8%,43.1%,50.8%,1.05
vs Top 10,6,1,5,16.7%,4-10,28.6%,51-81,38.6%,2-0,100.0%,6,53.8%,21.5%,2.8%,5.2%,67.0%,60.8%,35.5%,52.5%,36.9%,44.9%,0.78
