Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,6,2,4,33.3%,5-8,38.5%,71-68,51.1%,1-4,20.0%,3,86.8%,5.1%,10.8%,1.6%,63.3%,72.3%,57.6%,66.9%,26.1%,47.2%,0.79
Other Tours,3,0,3,0.0%,1-6,14.3%,36-45,44.4%,1-3,25.0%,3,86.8%,5.1%,10.8%,1.6%,63.3%,72.3%,57.6%,66.9%,26.1%,47.2%,0.79
Best of 3,6,2,4,33.3%,5-8,38.5%,71-68,51.1%,1-4,20.0%,3,86.8%,5.1%,10.8%,1.6%,63.3%,72.3%,57.6%,66.9%,26.1%,47.2%,0.79
vs Righties,4,1,3,25.0%,3-6,33.3%,49-47,51.0%,1-3,25.0%,2,89.3%,3.6%,11.5%,1.7%,62.6%,76.1%,58.5%,69.5%,25.3%,47.9%,0.83
vs Lefties,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-1,0.0%,1,80.0%,9.1%,9.1%,1.3%,64.9%,64.0%,55.6%,61.0%,27.9%,45.5%,0.72
