Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Metz R16,L vs Tien,22,24,0.9,15.2%,16.6%,15,23,0.7,11.8%,18.1%,8.7%,3.1%,1.0,21.4%,20.7%
2024 Paris Olympics R64,L vs Evans,25,25,1.0,14.6%,14.6%,22,22,1.0,14.3%,14.3%,10.4%,3.9%,1.1,18.7%,16.4%
Career (2 matches),,47,49,1.0,14.9%,15.5%,37,45,0.8,13.2%,16.0%,9.6%,3.6%,1.1,19.9%,18.4%
