Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2025 Metz R16,L vs Tien,28.6%,32.5%,46.3%,32.2%,36.0%,40.0%,43.8%,41.6%,37.5%,46.2%,33.3%,15.4%,19.2%,50.0%,-23
2024 Olympics R64,L vs Evans,19.8%,32.1%,48.4%,26.0%,30.2%,51.2%,60.0%,42.1%,38.9%,24.0%,25.0%,8.6%,11.4%,37.5%,-31
Career (2 matches),,24.1%,32.3%,47.4%,29.1%,33.3%,45.2%,51.6%,41.8%,38.1%,35.3%,28.6%,11.5%,14.8%,42.6%,0
