Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Australian Open R128,L vs Keys,33% (3/9),100% (3/3),0/4,70% (7/10),14% (1/7),2/3,0/1,1/2,0/0,0/1
2025 Montreux 125 R16,W vs Kostovic,56% (5/9),80% (4/5),0/0,25% (2/8),100% (2/2),3/3,1/1,0/0,0/0,0/0
2019 W15 Prokuplje R32,W vs Saigo,78% (7/9),86% (6/7),1/1,38% (3/8),67% (2/3),4/4,1/2,0/0,0/1,0/0
2019 W15 Heraklion SF,W vs Dalakishvili,67% (10/15),80% (8/10),3/6,60% (9/15),11% (1/9),3/7,0/3,0/2,0/0,0/0
2019 W15 Heraklion R16,W vs Kulambayeva,50% (6/12),100% (6/6),1/4,42% (5/12),20% (1/5),2/4,0/1,0/0,0/1,0/0
2019 W15 Heraklion R32,W vs Akler,53% (8/15),88% (7/8),2/3,43% (6/14),33% (2/6),3/4,0/1,0/0,0/0,0/0
2019 W15 Heraklion R16,L vs Astakhova,44% (8/18),75% (6/8),3/8,60% (9/15),11% (1/9),3/5,1/3,0/0,0/0,0/0
2019 W15 Heraklion R32,W vs Feder,55% (6/11),100% (6/6),1/5,55% (6/11),17% (1/6),3/4,0/0,0/0,0/0,0/0
2019 W15 Antalya R16,L vs Ho,25% (2/8),50% (1/2),1/4,56% (5/9),0% (0/5),1/1,0/0,1/2,0/0,0/1
2019 W15 Antalya R32,W vs Monnet,69% (9/13),78% (7/9),3/3,46% (6/13),33% (2/6),5/6,1/1,0/1,1/1,0/0
2019 W25 Hong Kong R32,L vs Broady,0% (0/8),- (0/0),0/4,71% (5/7),20% (1/5),0/0,0/0,1/1,0/0,1/1
2017 Heraklion $15K R32,W vs Gheorghita,85% (11/13),82% (9/11),4/6,54% (7/13),14% (1/7),4/8,1/1,0/0,0/0,0/0
2017 Heraklion $15K QF,L vs Bondar,55% (6/11),67% (4/6),1/5,73% (8/11),25% (2/8),3/4,1/1,0/1,0/0,0/1
2017 Heraklion $15K R32,W vs Kulambayeva,88% (7/8),86% (6/7),2/2,25% (2/8),0% (0/2),4/6,2/2,0/0,1/1,0/0
2017 Heraklion $15K R32,W vs Novotna,60% (6/10),83% (5/6),1/2,56% (5/9),60% (3/5),3/4,1/1,0/0,0/0,0/0
2026 (1 matches),,33.3%,100.0%,0.0%,70.0%,14.3%,66.7%,0.0%,50.0%,-,0.0%
2025 (1 matches),,55.6%,80.0%,-,25.0%,100.0%,100.0%,100.0%,-,-,-
2019 (9 matches),,51.4%,83.9%,39.5%,51.9%,20.4%,68.6%,27.3%,33.3%,33.3%,50.0%
2017 (4 matches),,71.4%,80.0%,53.3%,53.7%,27.3%,63.6%,100.0%,0.0%,100.0%,0.0%
Career (15 matches),,55.6%,83.0%,40.4%,52.1%,23.5%,68.3%,50.0%,33.3%,50.0%,25.0%
