Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,1,Hard,1,0,1,0.0%,1,0,1,0.0%,2026,2026,R128,1,0.73,1.3%,1.3%,73.8%,49.2%,38.1%,46.3%,39.3%,33.3%,42.9%
Wimbledon,1,Grass,1,0,1,0.0%,0,0,0,-,2025,2025,Q1,1,0.90,2.5%,0.0%,61.7%,62.0%,38.7%,53.1%,42.3%,33.3%,57.1%
US Open,1,Hard,1,0,1,0.0%,0,0,0,-,2025,2025,Q1,1,0.88,0.0%,4.0%,82.0%,53.7%,33.3%,50.0%,44.0%,16.7%,14.3%
Colina 125,2,Clay,7,6,1,85.7%,2,2,0,100.0%,2024,2025,W,7,1.28,1.9%,2.4%,78.8%,64.8%,44.4%,60.5%,50.7%,56.8%,57.6%
Florianopolis 125,2,Clay,6,4,2,66.7%,6,3,3,50.0%,2024,2025,SF,6,1.15,0.0%,3.5%,70.8%,56.5%,48.4%,54.1%,52.7%,44.4%,65.4%
Ljubljana 125,2,Clay,4,2,2,50.0%,1,1,0,100.0%,2023,2025,QF,4,1.05,0.4%,2.1%,76.4%,57.8%,43.9%,54.5%,47.8%,48.3%,45.7%
