Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Australian Open R128,L vs Keys,24% (4/17),43% (3/7),0/2,0/0,33% (3/9),0/2,0/1,57% (4/7),29% (2/7)
2025 Montreux 125 R16,W vs Kostovic,73% (8/11),57% (4/7),2/2,1/1,100% (5/5),0/0,0/0,- (0/0),- (0/0)
2019 W15 Prokuplje R32,W vs Saigo,55% (6/11),86% (6/7),2/3,1/2,86% (6/7),0/0,0/0,- (0/0),- (0/0)
2019 W15 Heraklion SF,W vs Dalakishvili,38% (3/8),40% (8/20),2/8,1/1,38% (5/13),0/1,0/0,83% (10/12),42% (5/12)
2019 W15 Heraklion R16,W vs Kulambayeva,73% (8/11),60% (6/10),2/3,1/1,33% (2/6),0/0,0/0,- (0/0),- (0/0)
2019 W15 Heraklion R32,W vs Akler,55% (6/11),58% (7/12),3/4,1/2,56% (5/9),0/0,0/0,80% (4/5),50% (3/6)
2019 W15 Heraklion R16,L vs Astakhova,50% (5/10),75% (6/8),1/2,0/0,33% (4/12),0/2,0/1,- (0/0),- (0/0)
2019 W15 Heraklion R32,W vs Feder,40% (6/15),86% (6/7),2/3,1/2,44% (4/9),0/1,0/0,- (0/0),- (0/0)
2019 W15 Antalya R16,L vs Ho,40% (4/10),33% (1/3),0/0,0/0,50% (5/10),3/5,3/4,- (0/0),- (0/0)
2019 W15 Antalya R32,W vs Monnet,45% (9/20),50% (7/14),2/2,1/1,69% (9/13),0/1,0/0,- (0/0),- (0/0)
2019 W25 Hong Kong R32,L vs Broady,50% (3/6),- (0/0),0/0,0/0,64% (7/11),1/3,0/1,- (0/0),- (0/0)
2017 Heraklion $15K R32,W vs Gheorghita,54% (7/13),43% (9/21),2/2,1/1,57% (8/14),1/2,0/0,- (0/0),- (0/0)
2017 Heraklion $15K QF,L vs Bondar,38% (5/13),44% (4/9),1/1,0/0,45% (5/11),1/3,1/2,- (0/0),- (0/0)
2017 Heraklion $15K R32,W vs Kulambayeva,100% (6/6),60% (6/10),2/3,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2017 Heraklion $15K R32,W vs Novotna,78% (7/9),83% (5/6),2/3,1/1,75% (6/8),0/0,0/0,- (0/0),- (0/0)
2026 (1 matches),,23.5%,42.9%,0.0%,-,33.3%,0.0%,0.0%,57.1%,28.6%
2025 (1 matches),,72.7%,57.1%,100.0%,100.0%,100.0%,-,-,-,-
2019 (9 matches),,49.0%,58.0%,56.0%,66.7%,52.2%,30.8%,50.0%,82.4%,44.4%
2017 (4 matches),,61.0%,52.2%,77.8%,100.0%,55.6%,40.0%,50.0%,-,-
Career (15 matches),,50.9%,55.3%,60.5%,76.9%,53.6%,30.0%,44.4%,75.0%,40.0%
