Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,7,5,2,71.4%,12-7,63.2%,89-73,54.9%,0-0,-,7,55.6%,54.3%,1.2%,3.7%,72.5%,56.8%,45.5%,53.7%,51.5%,52.6%,1.11,F (Antalya 125 2)
2025,73,56,17,76.7%,122-46,72.6%,909-608,59.9%,12-7,63.2%,72,65.5%,53.4%,1.1%,2.6%,73.9%,60.3%,46.4%,56.7%,51.0%,53.8%,1.18,W (7x)
2024,57,37,20,64.9%,81-51,61.4%,654-544,54.6%,4-8,33.3%,4,62.2%,40.5%,1.3%,3.9%,67.0%,59.0%,46.8%,54.9%,46.6%,50.7%,1.03,W (2x)
2023,54,37,17,68.5%,79-41,65.8%,630-469,57.3%,2-4,33.3%,1,50.0%,22.2%,0.0%,3.4%,75.9%,63.6%,21.4%,53.4%,37.1%,45.0%,0.80,W (W15 Telde)
2022,31,18,13,58.1%,36-26,58.1%,281-239,54.0%,1-1,50.0%,0,,,,,,,,,,,,W (2x)
2021,12,8,4,66.7%,17-7,70.8%,128-88,59.3%,1-0,100.0%,0,,,,,,,,,,,,SF (2x)
2020,27,13,14,48.1%,30-31,49.2%,278-278,50.0%,1-0,100.0%,0,,,,,,,,,,,,QF (3x)
2019,55,33,22,60.0%,72-52,58.1%,586-554,51.4%,9-5,64.3%,0,,,,,,,,,,,,F (3x)
2018,33,19,14,57.6%,43-33,56.6%,389-331,54.0%,6-8,42.9%,0,,,,,,,,,,,,W (Heraklion $15K)
2017,8,5,3,62.5%,12-8,60.0%,96-81,54.2%,0-0,-,0,,,,,,,,,,,,QF (2x)
Career,357,231,126,64.7%,504-302,62.5%,4040-3265,55.3%,36-33,52.2%,84,64.3%,52.6%,1.1%,2.8%,73.5%,60.0%,46.1%,56.3%,50.7%,53.5%,1.16,
