Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
07-Oct-1985,Kona CH,Hard,F,,,(1) Latham d. Cynthia Macgregor [USA],3-6 6-2 7-6,,,,,,,,
30-Sep-1985,Honolulu CH,Hard,F,,,Latham d. Stephanie Faulkner [AUS],7-6 1-6 6-3,,,,,,,,
03-Jul-1983,Dublin,,F,,,Latham d. Debbie Freeman [AUS],4-6 6-2 6-3,,,,,,,,
31-May-1982,Manchester,Grass,F,,,Anne Hobbs [GBR] d. Latham,6-2 6-0,,,,,,,,
29-Apr-1981,Berkeley,,F,,,Latham d. Lindsay Morse [USA],6-4 6-7 6-2,,,,,,,,
30-Apr-1980,Berkeley,,F,,,Latham d. Mona Guerrant [USA],6-2 6-4,,,,,,,,
22-Mar-1980,Carlsbad,Hard,F,,,(5) Pam Shriver [USA] d. (4) Latham,6-1 6-2,,,,,,,,
23-Jan-1978,Columbus,Carpet,F,,,(2) Pam Shriver [USA] d. (6) Latham,6-1 6-3,,,,,,,,
26-Jun-1977,Raleigh,,F,,,Nancy Richey [USA] d. Latham,6-1 6-2,,,,,,,,
14-Jul-1975,Annapolis,,F,,,Jeanne Evert [USA] d. Latham,6-2 6-4,,,,,,,,
