Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,153,79,74,51.6%,158-159,49.8%,1387-1350,50.7%,17-14,54.8%,0,,,,,,,,,,,
Clay,67,28,39,41.8%,57-85,40.1%,567-657,46.3%,7-2,77.8%,0,,,,,,,,,,,
Grass,81,45,36,55.6%,95-66,59.0%,770-669,53.5%,7-13,35.0%,0,,,,,,,,,,,
Carpet,91,33,58,36.3%,79-121,39.5%,781-956,45.0%,7-6,53.8%,0,,,,,,,,,,,
Grand Slams,41,15,26,36.6%,32-51,38.6%,320-397,44.6%,5-6,45.5%,0,,,,,,,,,,,
Finals,17,7,10,41.2%,17-21,44.7%,156-184,45.9%,0-2,0.0%,0,,,,,,,,,,,
Semi-finals,33,15,18,45.5%,30-38,44.1%,260-313,45.4%,2-0,100.0%,0,,,,,,,,,,,
Quarter-finals,52,28,24,53.8%,55-51,51.9%,488-464,51.3%,6-4,60.0%,0,,,,,,,,,,,
vs Righties,213,85,128,39.9%,176-261,40.3%,1721-2089,45.2%,29-22,56.9%,0,,,,,,,,,,,
vs Lefties,38,15,23,39.5%,31-51,37.8%,326-402,44.8%,4-2,66.7%,0,,,,,,,,,,,
