Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
10,Martina Navratilova [USA],0,10,0.0%,1,1,0,100.0%,1974,1982,0,,,,,,,,,,
8,Chris Evert [USA],0,8,0.0%,0,0,0,-,1973,1983,0,,,,,,,,,,
8,Sue Barker [GBR],2,6,25.0%,0,0,0,-,1975,1983,0,,,,,,,,,,
7,Dianne Fromholtz [AUS],4,3,57.1%,0,0,0,-,1974,1982,0,,,,,,,,,,
7,Betsy Nagelsen [USA],1,6,14.3%,5,2,3,40.0%,1974,1981,0,,,,,,,,,,
6,Pam Teeguarden [USA],4,2,66.7%,3,1,2,33.3%,1972,1983,0,,,,,,,,,,
6,Tracy Austin [USA],0,6,0.0%,1,1,0,100.0%,1977,1983,0,,,,,,,,,,
6,Mima Jausovec [SLO],1,5,16.7%,2,0,2,0.0%,1974,1983,0,,,,,,,,,,
5,Stacy Margolin [USA],4,1,80.0%,1,1,0,100.0%,1977,1983,0,,,,,,,,,,
5,Ann Kiyomura Hayashi [USA],3,2,60.0%,1,0,1,0.0%,1969,1982,0,,,,,,,,,,
5,Virginia Wade [GBR],0,5,0.0%,0,0,0,-,1974,1982,0,,,,,,,,,,
5,Glynis Coles [GBR],3,2,60.0%,0,0,0,-,1973,1981,0,,,,,,,,,,
5,Kathy Jordan [USA],1,4,20.0%,2,2,0,100.0%,1979,1981,0,,,,,,,,,,
4,Sandy Collins [USA],2,2,50.0%,1,1,0,100.0%,1982,1984,0,,,,,,,,,,
4,Yvonne Vermaak [RSA],2,2,50.0%,0,0,0,-,1978,1984,0,,,,,,,,,,
