Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),92,649,70,1755,64,1718,107,1629,73,1623,,,,
2025,117,535,73,1754,64,1724,122,1613,70,1622,,,,
2024,203,280,102,1696,95,1663,168,1551,,,2292,2,,
2023,349,145,,,,,,,,,,,,
2022,1548,2,,,,,,,,,,,,
