Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Australian Open R128,L vs Swiatek,16,30,0.5,10.4%,19.5%,14,30,0.5,9.6%,20.5%,7.5%,2.1%,0.7,14.9%,20.1%
2025 s Hertogenbosch R16,W vs Birrell,16,20,0.8,11.6%,14.5%,11,18,0.6,8.8%,14.4%,7.2%,1.6%,0.6,11.6%,18.8%
2025 Abu Dhabi R32,L vs Sonobe,15,23,0.7,11.0%,16.9%,14,23,0.6,10.9%,17.8%,8.5%,0.8%,1.6,27.2%,16.9%
2024 Hong Kong R32,W vs Halep,22,19,1.2,19.1%,16.5%,22,19,1.2,19.6%,17.0%,13.4%,6.3%,0.9,13.9%,15.7%
2024 US Open R128,L vs Andreeva,22,31,0.7,13.8%,19.5%,19,30,0.6,13.2%,20.8%,6.9%,1.4%,1.1,22.0%,20.8%
2024 Monterrey QF,L vs Alexandrova,18,20,0.9,10.7%,11.8%,14,17,0.8,9.5%,11.6%,6.1%,3.4%,2.0,21.3%,10.7%
2024 Toronto R32,L vs Sabalenka,10,22,0.5,8.6%,19.0%,8,21,0.4,7.5%,19.6%,5.6%,1.9%,1.9,24.1%,12.9%
2024 Wimbledon R128,L vs Rus,10,26,0.4,10.8%,28.0%,10,24,0.4,11.5%,27.6%,8.0%,2.3%,1.4,14.0%,9.7%
2024 s Hertogenbosch R16,L vs Andreescu,11,25,0.4,9.3%,21.2%,10,24,0.4,8.9%,21.4%,6.3%,2.7%,1.1,20.3%,18.6%
2024 Rome R128,L vs Wang,26,44,0.6,13.3%,22.4%,24,43,0.6,12.8%,22.9%,6.4%,5.9%,0.9,18.4%,19.9%
2024 Indian Wells QF,L vs Gauff,12,29,0.4,8.6%,20.7%,12,28,0.4,10.4%,24.3%,7.8%,2.6%,0.7,21.4%,30.7%
2024 Indian Wells R16,W vs Kasatkina,29,42,0.7,14.9%,21.6%,29,41,0.7,15.6%,22.0%,11.8%,3.8%,0.5,10.8%,21.6%
2024 Indian Wells R64,W vs Zheng,7,19,0.4,5.2%,14.1%,7,19,0.4,5.7%,15.4%,4.1%,1.6%,0.6,17.8%,28.9%
2024 Austin F,W vs Wang,14,36,0.4,8.5%,22.0%,14,36,0.4,9.2%,23.7%,7.9%,1.3%,0.5,13.4%,28.7%
2024 Austin QF,W vs Wang,25,25,1.0,16.1%,16.1%,24,23,1.0,16.1%,15.4%,12.1%,4.0%,0.8,13.5%,18.1%
2024 Hobart SF,L vs Navarro,18,23,0.8,14.4%,18.4%,12,23,0.5,10.5%,20.2%,7.0%,2.6%,1.3,18.4%,14.4%
2023 Seoul F,L vs Pegula,15,22,0.7,13.2%,19.3%,13,20,0.7,12.1%,18.7%,8.4%,2.8%,0.9,14.9%,15.8%
2023 Wimbledon R128,L vs Azarenka,46,34,1.4,21.5%,15.9%,41,34,1.2,20.5%,17.0%,12.5%,7.5%,1.2,17.3%,14.5%
2023 Australian Open R128,L vs Sakkari,14,24,0.6,10.9%,18.6%,10,22,0.5,8.5%,18.6%,4.2%,3.4%,1.5,29.5%,19.4%
2022 US Open R32,L vs Pegula,18,35,0.5,11.5%,22.4%,16,35,0.5,10.7%,23.3%,8.0%,2.7%,1.4,22.4%,16.0%
Career (23 matches),,410,604,0.7,12.5%,18.4%,363,576,0.6,11.9%,18.9%,8.4%,3.0%,1.0,18.1%,19.0%
