Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),121,674,124,1670,120,1631,140,1585,124,1529,138,596,,
2025,128,585,116,1684,108,1651,129,1592,121,1537,83,975
2024,49,1082,63,1772,50,1755,104,1619,101,1566,73,1297
2023,77,882,90,1694,84,1664,131,1575,87,1575,,
2022,97,637,98,1691,94,1664,127,1552,108,1513,,
2021,199,341,209,1477,192,1461,254,1343,,,,
2020,229,284,,,,,,,,,357,216
2019,225,267,307,1326,307,1274,275,1314,,,333,214
2018,351,109,,,,,,,,,476,89
2017,440,83,,,,,,,,,881,23
2016,908,12,,,,,,,,,1130,10
2013,,,,,,,,,,,1050,14
2012,1146,3,,,,,,,,,1085,12
2010,1047,6,,,,,,,,,1031,5
